workerId,chart,data_size,true_percentage,error,responseTime
860f4443cbe722e8153f4b65d142c35edb053689,WB,300,77,3,7028
860f4443cbe722e8153f4b65d142c35edb053689,WB,300,17,2,8647
860f4443cbe722e8153f4b65d142c35edb053689,WB,75,17,3,10041
860f4443cbe722e8153f4b65d142c35edb053689,WB,75,38,3,7064
860f4443cbe722e8153f4b65d142c35edb053689,WB,75,83,7,8531
860f4443cbe722e8153f4b65d142c35edb053689,WB,300,92,3,5745
860f4443cbe722e8153f4b65d142c35edb053689,WB,150,47,48,6922
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,300,23,7,16024
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,300,47,3,12041
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,75,17,3,10057
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,150,47,2,7378
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,300,8,2,11384
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,75,83,8,6502
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,150,23,7,7667
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,75,23,2,6459
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,150,62,3,5232
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,300,53,2,6341
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,300,77,2,7855
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,75,92,3,6690
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,150,83,2,6740
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,300,83,3,7644
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,150,8,3,11918
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,300,62,8,7170
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,150,38,3,6069
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,150,77,2,9638
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,75,47,2,6190
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,75,53,3,5591
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,300,38,2,6761
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,300,92,2,6126
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,300,17,3,6292
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,75,8,3,4934
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,150,17,2,5272
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,150,92,3,5629
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,75,77,3,5187
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,75,62,2,5431
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,150,53,3,5130
eb9f301d90a438c044e34748f92fe0430bc8c5e9,PB,75,38,3,6252
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,150,53,33,6400
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,300,77,67,4938
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,150,23,12,4736
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,300,47,32,4079
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,300,53,43,4119
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,75,53,43,4256
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,75,47,27,3175
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,75,92,87,3876
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,300,62,57,3598
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,300,38,18,3433
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,150,92,82,6078
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,150,77,62,3032
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,150,62,52,3142
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,300,92,87,5002
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,75,8,52,4327
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,300,17,23,6070
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,150,83,73,3814
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,75,62,52,4163
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,75,38,13,13659
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,75,83,18,11553
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,300,23,7,6693
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,75,17,3,4298
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,150,47,23,5817
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,150,17,8,4901
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,300,8,2,5860
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,300,83,3,4292
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,150,38,32,4637
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,75,77,8,3576
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,75,23,37,4022
700d11512737d601f3c2cb9c302ca43b4e60c3e7,TM,150,8,12,6026
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,75,83,7,8185
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,150,8,2,7970
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,150,92,3,7001
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,300,62,13,7033
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,150,17,8,9005
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,150,38,7,6753
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,300,83,12,6173
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,75,53,3,6453
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,300,47,12,5637
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,300,77,13,6850
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,300,92,3,7237
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,300,8,3,7102
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,75,92,3,8239
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,300,17,2,6596
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,75,8,2,7960
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,150,77,18,4882
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,75,47,12,7294
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,75,77,13,5434
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,75,62,28,4317
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,300,53,8,8438
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,75,23,2,7262
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,75,17,3,6436
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,150,23,17,5403
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,300,23,2,6620
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,150,62,23,5801
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,150,47,2,14802
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,300,38,8,8214
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,75,38,3,5490
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,150,83,12,5250
0c1bd9aec41695059cc8990f89c1801f451f7177,TM,150,53,23,5562
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,150,38,3,15850
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,75,38,8,6996
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,300,47,22,12578
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,300,38,13,3733
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,75,83,7,4967
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,300,62,17,6355
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,300,53,13,9351
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,150,83,3,3038
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,300,17,7,9388
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,75,53,22,5032
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,75,77,3,5525
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,75,92,2,4511
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,300,92,3,4162
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,150,23,3,5604
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,75,17,2,9045
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,150,17,2,6431
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,300,23,3,6482
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,150,92,2,3320
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,150,8,2,7116
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,75,8,2,3229
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,150,62,23,3009
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,150,47,18,3616
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,75,23,17,5668
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,300,8,3,3669
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,75,47,7,8729
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,150,77,18,4048
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,150,53,28,3612
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,300,83,12,2705
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,75,62,18,3929
9342ff568ddd6c664c7cb8ded871fb189a5344bc,TM,300,77,18,2596
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,75,47,2,15215
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,300,62,28,11510
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,150,17,13,12271
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,300,8,12,11312
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,75,53,13,8284
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,150,92,12,7625
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,150,23,12,8063
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,75,17,28,6167
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,300,83,12,3436
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,300,47,43,5046
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,300,53,13,11060
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,150,62,23,4350
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,75,92,3,3329
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,300,23,22,4305
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,75,8,7,4681
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,300,92,3,4532
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,300,77,8,7900
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,75,83,2,3488
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,75,23,12,7112
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,75,38,8,6365
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,150,53,2,4537
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,150,83,2,4012
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,75,62,13,8715
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,150,47,13,7171
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,300,17,13,10895
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,75,77,2,5112
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,300,38,22,3819
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,150,8,7,11565
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,150,38,8,6281
eb794252aaaebb8d4e51d80542ca2aad990eaabf,TM,150,77,8,3750
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,75,17,3,4840
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,75,8,2,3134
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,75,92,2,3000
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,75,38,2,5352
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,300,47,33,4882
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,300,53,12,3403
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,75,53,2,4251
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,150,62,13,5238
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,75,47,3,3374
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,150,53,12,4861
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,75,77,3,4888
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,150,47,13,5215
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,150,8,2,5735
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,300,17,3,4319
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,150,92,2,3114
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,300,8,3,4819
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,300,38,8,3676
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,75,62,8,4087
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,150,77,8,4404
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,300,23,8,4164
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,75,23,2,7610
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,150,83,12,3818
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,150,23,2,5276
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,300,62,3,5895
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,300,92,3,4711
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,300,77,8,3908
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,75,83,2,4372
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,150,17,7,3110
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,300,83,7,3077
dffcaff2772cd61a6f2bac984da2b206eda29227,WB,150,38,3,4151
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,300,38,2,8156
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,75,17,8,7627
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,75,62,32,4527
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,75,8,2,2319
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,300,47,3,3372
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,75,38,8,3529
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,150,83,2,3869
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,300,8,2,3543
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,150,53,7,3425
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,75,77,3,8715
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,75,23,3,3523
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,150,92,82,2702
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,150,8,7,2826
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,300,77,8,4835
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,75,47,7,2778
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,300,92,2,4490
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,150,38,3,2434
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,150,17,3,4134
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,150,23,12,3018
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,150,77,3,3158
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,300,53,8,5091
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,75,92,2,3070
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,300,23,7,4091
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,300,83,63,3615
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,300,17,13,3582
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,150,62,3,4147
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,75,53,2,5301
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,300,62,2,4886
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,150,47,13,3689
4a390c01e5aec2b184e844583a054c7d7ec947f6,PB,75,83,2,3381
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,300,77,3,16770
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,300,47,3,5678
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,150,62,8,9058
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,150,23,3,8164
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,150,53,3,6370
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,150,38,8,6842
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,150,17,3,7906
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,75,23,2,7921
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,300,8,3,5446
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,300,53,8,6430
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,300,62,3,15071
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,75,77,8,7287
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,150,8,3,4275
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,300,83,3,8152
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,300,38,2,6869
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,75,83,2,8023
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,300,92,3,6297
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,75,17,3,7989
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,75,53,3,15434
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,75,62,8,6421
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,150,83,7,9624
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,300,17,7,10708
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,75,92,2,7803
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,150,47,3,7703
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,75,38,3,8407
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,75,47,3,6534
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,150,77,3,5458
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,150,92,3,5943
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,75,8,3,4033
81b7ea78078b3e8332182f8f3f95bf0ade4cf605,PB,300,23,8,9055
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,150,47,3,5305
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,300,53,3,7360
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,75,62,8,5008
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,300,47,13,4896
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,300,77,3,7162
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,150,83,13,5259
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,300,38,8,9313
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,300,8,3,10918
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,75,23,3,18815
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,150,53,3,5334
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,75,47,3,5856
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,300,92,3,10022
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,150,38,2,10406
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,150,62,2,6862
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,75,92,2,4650
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,150,92,7,4247
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,75,8,2,5187
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,300,23,12,5899
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,150,23,2,10310
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,75,53,3,5228
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,300,17,3,6616
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,75,38,8,8009
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,300,62,2,5470
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,75,17,3,4555
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,150,17,2,6700
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,75,83,2,6097
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,150,8,2,6447
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,75,77,7,6199
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,150,77,2,5919
bfdf49e635de8ff0cd5a6896e1dd1a5cf0ddb719,WB,300,83,12,7092
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,300,83,12,8430
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,300,62,12,5867
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,300,8,3,3971
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,150,53,22,4122
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,300,53,2,3224
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,75,53,3,4581
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,75,17,8,4300
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,75,38,8,4443
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,75,47,12,3272
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,150,62,12,2316
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,75,92,3,3658
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,300,17,12,3923
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,150,23,2,3873
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,300,92,3,4699
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,300,38,3,4530
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,75,62,12,7116
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,150,77,27,3650
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,75,77,8,9720
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,150,83,8,3104
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,150,8,3,6199
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,75,83,7,3664
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,150,47,28,4295
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,75,23,22,5002
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,150,17,3,5565
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,150,38,17,4615
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,75,8,3,4373
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,300,77,18,8112
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,300,47,2,6130
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,150,92,3,5047
cc5f3a2ae9c4459799b0adaa39db1ea391b85a0c,WB,300,23,8,4490
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,300,23,7,7844
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,300,92,12,12558
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,300,8,2,7121
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,300,47,2,5705
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,150,62,3,9739
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,150,23,2,9456
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,300,77,3,8051
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,150,47,2,7871
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,150,53,3,4549
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,75,17,2,6837
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,75,62,2,9291
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,150,17,2,6319
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,150,92,3,6709
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,75,38,8,7893
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,75,92,2,5502
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,150,83,2,7513
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,75,77,3,6346
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,75,53,2,7850
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,150,8,2,5478
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,300,62,3,7021
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,150,38,2,5373
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,300,38,3,8088
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,75,23,8,9202
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,150,77,2,6316
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,300,53,3,3033
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,75,47,2,4118
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,300,83,2,6925
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,300,17,2,3964
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,75,8,2,6804
81a43ff9dda55feeabdab67cb69ac2e6b6c9fba4,PB,75,83,3,5469
8fc0794a0a5f13a8b285ab3198baee96285b82dc,WB,150,47,3,5169
8fc0794a0a5f13a8b285ab3198baee96285b82dc,WB,300,8,2,4476
8fc0794a0a5f13a8b285ab3198baee96285b82dc,WB,150,53,3,3791
8fc0794a0a5f13a8b285ab3198baee96285b82dc,WB,300,17,2,3948
8fc0794a0a5f13a8b285ab3198baee96285b82dc,WB,150,62,8,7276
8fc0794a0a5f13a8b285ab3198baee96285b82dc,WB,75,77,3,4726
8fc0794a0a5f13a8b285ab3198baee96285b82dc,WB,75,53,2,3445
