workerId,chart,data_size,outcome,outcome_true,responseTime
dd0f67aef2f1a610bc033ad1d29700adb82cc2bc,TM,300,False,0,3191
dd0f67aef2f1a610bc033ad1d29700adb82cc2bc,TM,75,False,0,4103
dd0f67aef2f1a610bc033ad1d29700adb82cc2bc,TM,150,True,1,2981
dd0f67aef2f1a610bc033ad1d29700adb82cc2bc,TM,150,False,0,1842
dd0f67aef2f1a610bc033ad1d29700adb82cc2bc,TM,300,True,1,3361
dd0f67aef2f1a610bc033ad1d29700adb82cc2bc,TM,75,True,1,2508
dd0f67aef2f1a610bc033ad1d29700adb82cc2bc,TM,150,False,0,4662
dd0f67aef2f1a610bc033ad1d29700adb82cc2bc,TM,75,True,1,2029
dd0f67aef2f1a610bc033ad1d29700adb82cc2bc,TM,150,False,0,2934
dd0f67aef2f1a610bc033ad1d29700adb82cc2bc,TM,300,False,0,2890
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,75,False,0,4256
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,150,True,1,3825
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,300,True,1,3715
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,150,True,1,3751
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,75,False,0,2972
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,150,True,1,3179
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,150,True,1,2481
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,300,False,0,3129
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,150,Undecided,0,2643
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,75,True,1,2477
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,150,False,0,3750
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,300,True,1,3084
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,300,True,1,2270
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,300,True,1,1916
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,75,True,1,2990
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,75,True,1,1889
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,75,True,1,2257
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,300,Undecided,0,2296
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,300,False,0,1541
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,75,True,1,3038
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,75,True,1,2623
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,300,False,0,1957
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,150,False,0,1738
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,75,True,1,1953
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,300,False,0,2120
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,150,True,1,1883
b7f4681352d3f22aa16a5d5b0703c8113f3d0359,PB,150,False,0,1677
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,300,False,0,11781
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,75,True,1,12717
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,300,True,1,13123
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,150,True,1,7910
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,300,True,1,8804
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,300,False,0,6967
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,150,False,0,10683
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,75,False,0,14183
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,300,False,0,6185
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,150,True,1,11783
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,150,True,1,12272
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,75,Undecided,0,13689
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,75,False,0,10425
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,75,False,0,9866
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,300,True,1,8160
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,75,True,1,6621
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,150,True,1,6452
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,150,False,0,4061
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,300,False,0,9915
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,150,False,0,7002
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,75,False,0,8322
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,300,False,0,9478
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,75,True,1,5070
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,150,True,1,6794
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,150,False,0,7933
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,75,True,1,5506
b4334742a9084f6d6bb28f334dec5865fdd46e14,WB,300,False,0,7678
deecd66eb5829e0e335381882648d59e4be13056,PB,150,True,1,2862
deecd66eb5829e0e335381882648d59e4be13056,PB,150,True,1,2508
deecd66eb5829e0e335381882648d59e4be13056,PB,75,True,1,4557
deecd66eb5829e0e335381882648d59e4be13056,PB,75,False,0,3421
deecd66eb5829e0e335381882648d59e4be13056,PB,300,True,1,2571
deecd66eb5829e0e335381882648d59e4be13056,PB,150,False,0,4346
deecd66eb5829e0e335381882648d59e4be13056,PB,300,True,1,2147
deecd66eb5829e0e335381882648d59e4be13056,PB,150,True,1,2369
deecd66eb5829e0e335381882648d59e4be13056,PB,300,False,0,2385
deecd66eb5829e0e335381882648d59e4be13056,PB,300,True,1,3454
deecd66eb5829e0e335381882648d59e4be13056,PB,150,False,0,5404
deecd66eb5829e0e335381882648d59e4be13056,PB,75,True,1,2308
deecd66eb5829e0e335381882648d59e4be13056,PB,300,True,1,4399
deecd66eb5829e0e335381882648d59e4be13056,PB,150,True,1,1906
deecd66eb5829e0e335381882648d59e4be13056,PB,300,True,1,2341
deecd66eb5829e0e335381882648d59e4be13056,PB,300,True,1,2110
deecd66eb5829e0e335381882648d59e4be13056,PB,75,True,1,3062
deecd66eb5829e0e335381882648d59e4be13056,PB,75,False,0,2417
deecd66eb5829e0e335381882648d59e4be13056,PB,300,True,1,1947
deecd66eb5829e0e335381882648d59e4be13056,PB,150,True,1,5917
deecd66eb5829e0e335381882648d59e4be13056,PB,150,True,1,1782
deecd66eb5829e0e335381882648d59e4be13056,PB,75,True,1,1938
deecd66eb5829e0e335381882648d59e4be13056,PB,75,True,1,2117
deecd66eb5829e0e335381882648d59e4be13056,PB,75,True,1,1722
deecd66eb5829e0e335381882648d59e4be13056,PB,150,True,1,1298
deecd66eb5829e0e335381882648d59e4be13056,PB,300,False,0,2128
deecd66eb5829e0e335381882648d59e4be13056,PB,75,True,1,1344
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,75,True,1,9065
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,300,False,0,7470
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,300,False,0,7156
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,300,False,0,5493
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,75,False,0,8582
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,75,False,0,5082
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,150,True,1,5532
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,75,True,1,8550
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,75,True,1,3763
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,150,True,1,9842
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,75,False,0,7764
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,300,True,1,6776
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,75,True,1,10477
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,75,True,1,6136
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,150,True,1,6890
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,300,False,0,5432
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,75,False,0,7471
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,150,True,1,11632
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,150,False,0,9781
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,150,Undecided,0,10605
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,300,True,1,8607
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,300,False,0,5222
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,150,True,1,3326
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,150,True,1,6867
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,300,True,1,2625
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,150,True,1,6209
4c9502404778d7c4ca0a3f84eabd5c7741aa9dee,PB,300,False,0,5475
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,75,True,1,3427
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,75,True,1,2461
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,150,True,1,4214
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,150,True,1,3508
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,300,True,1,2625
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,75,True,1,3018
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,150,True,1,2144
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,75,True,1,2206
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,75,True,1,2132
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,150,True,1,3353
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,75,True,1,2004
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,300,True,1,7277
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,300,False,0,4261
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,150,False,0,2712
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,150,True,1,1644
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,150,True,1,1884
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,300,True,1,2120
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,75,True,1,2147
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,150,True,1,3674
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,300,True,1,4298
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,75,False,0,5637
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,300,True,1,1831
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,300,True,1,3451
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,300,True,1,1818
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,150,False,0,1909
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,300,True,1,1518
2dfd065ce5481811cb45762c85846ea7a35c7db3,PB,75,False,0,1950
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,150,False,0,3413
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,150,True,1,3242
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,300,True,1,1833
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,75,True,1,4709
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,150,True,1,1976
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,300,True,1,1720
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,75,False,0,1914
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,75,True,1,1878
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,300,False,0,2367
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,150,False,0,3182
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,300,True,1,2014
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,300,True,1,3609
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,150,True,1,1816
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,75,True,1,1916
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,300,False,0,1687
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,75,True,1,2631
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,75,False,0,1372
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,75,True,1,2670
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,150,False,0,2099
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,150,True,1,1588
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,300,False,0,1164
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,300,True,1,1589
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,150,False,0,2154
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,75,True,1,1457
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,150,True,1,1171
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,300,True,1,1981
93ddbfff317fa2459efb83fb2041c25ba538eaea,WB,75,True,1,1411
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,300,True,1,7166
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,150,True,1,5986
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,150,False,0,3642
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,300,True,1,3069
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,75,False,0,7611
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,300,True,1,4875
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,300,False,0,22080
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,150,True,1,3210
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,150,True,1,2572
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,75,True,1,3678
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,150,False,0,16465
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,75,True,1,14576
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,75,True,1,4163
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,75,False,0,8480
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,300,False,0,7706
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,150,True,1,4563
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,75,True,1,9509
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,300,False,0,19487
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,150,True,1,6853
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,300,True,1,15010
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,150,False,0,3710
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,150,Undecided,0,7100
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,75,False,0,6520
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,75,True,1,6095
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,300,True,1,6274
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,300,True,1,9010
3f98a50cb8b141b46bd7fa6423f16b23044707b1,WB,75,True,1,5541
af99024a15d01b487dc2ba8246a94725f5a81431,WB,150,True,1,3594
af99024a15d01b487dc2ba8246a94725f5a81431,WB,75,True,1,3433
af99024a15d01b487dc2ba8246a94725f5a81431,WB,150,False,0,2265
af99024a15d01b487dc2ba8246a94725f5a81431,WB,300,True,1,1831
af99024a15d01b487dc2ba8246a94725f5a81431,WB,150,True,1,1912
af99024a15d01b487dc2ba8246a94725f5a81431,WB,150,True,1,2954
af99024a15d01b487dc2ba8246a94725f5a81431,WB,75,False,0,1847
af99024a15d01b487dc2ba8246a94725f5a81431,WB,75,True,1,1831
af99024a15d01b487dc2ba8246a94725f5a81431,WB,300,True,1,2149
af99024a15d01b487dc2ba8246a94725f5a81431,WB,300,False,0,2376
af99024a15d01b487dc2ba8246a94725f5a81431,WB,150,False,0,1180
af99024a15d01b487dc2ba8246a94725f5a81431,WB,75,False,0,1161
af99024a15d01b487dc2ba8246a94725f5a81431,WB,75,True,1,1842
af99024a15d01b487dc2ba8246a94725f5a81431,WB,150,True,1,1495
af99024a15d01b487dc2ba8246a94725f5a81431,WB,75,True,1,1763
af99024a15d01b487dc2ba8246a94725f5a81431,WB,300,True,1,1375
af99024a15d01b487dc2ba8246a94725f5a81431,WB,150,True,1,5222
af99024a15d01b487dc2ba8246a94725f5a81431,WB,300,True,1,1842
af99024a15d01b487dc2ba8246a94725f5a81431,WB,300,True,1,4150
af99024a15d01b487dc2ba8246a94725f5a81431,WB,300,True,1,1848
af99024a15d01b487dc2ba8246a94725f5a81431,WB,300,False,0,1306
af99024a15d01b487dc2ba8246a94725f5a81431,WB,300,True,1,1492
af99024a15d01b487dc2ba8246a94725f5a81431,WB,75,True,1,1396
af99024a15d01b487dc2ba8246a94725f5a81431,WB,150,True,1,1121
af99024a15d01b487dc2ba8246a94725f5a81431,WB,150,Undecided,0,1373
af99024a15d01b487dc2ba8246a94725f5a81431,WB,75,Undecided,0,1908
af99024a15d01b487dc2ba8246a94725f5a81431,WB,75,True,1,2215
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,150,True,1,6287
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,75,True,1,3768
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,300,Undecided,0,5024
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,150,True,1,2936
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,150,False,0,3346
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,150,True,1,2309
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,300,False,0,2108
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,150,False,0,1830
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,150,True,1,2281
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,300,True,1,4384
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,300,True,1,1966
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,75,True,1,2410
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,300,True,1,2488
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,150,True,1,2556
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,75,True,1,2481
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,75,True,1,3488
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,300,True,1,1803
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,300,Undecided,0,4099
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,75,True,1,2963
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,75,True,1,2614
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,75,False,0,1653
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,300,True,1,2524
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,300,True,1,3578
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,75,True,1,1841
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,75,False,0,2320
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,150,True,1,2487
007ef95746cc9b1d497b0b88e5a418365ca8c890,PB,150,True,1,2345
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,300,True,1,4917
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,150,False,0,5120
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,75,True,1,9498
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,300,True,1,8822
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,75,True,1,3059
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,150,False,0,8143
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,150,False,0,6809
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,75,False,0,3478
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,300,True,1,7266
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,150,True,1,5490
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,75,True,1,4552
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,300,True,1,7498
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,150,True,1,3343
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,150,True,1,6473
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,75,True,1,9885
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,75,True,1,3395
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,75,True,1,7293
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,150,True,1,2672
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,300,False,0,3290
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,150,True,1,3882
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,300,True,1,2622
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,300,False,0,6336
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,300,False,0,5443
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,75,True,1,5006
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,150,False,0,4877
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,300,True,1,4956
8d373899d375b03cb1c4a9233ed82d7e3b694a42,TM,75,True,1,2368
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,150,True,1,3169
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,300,True,1,2540
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,150,True,1,3750
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,300,False,0,2305
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,300,False,0,3287
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,75,True,1,1927
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,75,False,0,1458
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,75,False,0,1893
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,75,True,1,2795
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,75,Undecided,0,2731
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,75,True,1,3769
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,150,True,1,3539
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,300,False,0,3151
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,150,True,1,3138
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,150,True,1,2366
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,150,True,1,2166
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,300,True,1,3509
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,75,False,0,1945
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,75,False,0,2938
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,300,False,0,2492
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,150,True,1,1970
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,150,Undecided,0,2021
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,300,Undecided,0,1328
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,300,True,1,4005
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,300,True,1,2171
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,75,True,1,2877
392e79ddbb4af3e1eae4a60f4c5dd15eeb0d58cb,WB,150,True,1,2903
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,300,True,1,8623
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,75,True,1,4675
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,300,True,1,10731
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,300,False,0,5700
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,75,True,1,5012
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,150,True,1,4523
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,300,False,0,3813
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,75,True,1,6729
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,75,True,1,4590
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,150,False,0,3706
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,75,True,1,3519
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,150,Undecided,0,7753
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,300,False,0,9080
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,75,False,0,7351
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,300,True,1,4641
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,300,True,1,3667
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,300,True,1,3868
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,75,True,1,3271
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,150,True,1,3115
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,150,True,1,3822
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,150,True,1,3414
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,150,True,1,5613
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,75,True,1,10266
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,300,True,1,3308
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,150,False,0,12518
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,75,False,0,4188
303bdb01be628b9dc1678384ba84272d55b16d0b,WB,150,True,1,4518
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,75,True,1,8024
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,75,True,1,3018
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,75,True,1,5144
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,75,False,0,2686
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,75,False,0,4984
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,75,True,1,2354
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,300,True,1,3242
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,150,True,1,2611
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,300,False,0,2447
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,150,True,1,3390
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,300,True,1,2419
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,75,Undecided,0,4308
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,150,True,1,2384
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,150,True,1,2229
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,75,True,1,2005
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,150,False,0,1933
00ccc144b082c4a8ab402ef895e3953a3fddd7a0,PB,75,Undecided,0,3101
