workerId,chart,data_size,true_rank,error,responseTime
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,75,50,5.333333333333333,4978
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,300,240,3.3333333333333335,3046
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,300,20,1.3333333333333333,2840
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,150,20,3.3333333333333335,3669
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,300,200,5,3448
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,300,180,7.333333333333333,2857
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,75,70,2.6666666666666665,2846
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,150,40,4,3492
d9e4362638ee47930d59e5b89886ea993f54a50c,WB,300,160,15.333333333333334,2819
17cde018648a903f74759ac96836f4ddf24ad91b,TM,75,60,1.3333333333333333,4377
17cde018648a903f74759ac96836f4ddf24ad91b,TM,75,65,4,1475
17cde018648a903f74759ac96836f4ddf24ad91b,TM,150,30,2.6666666666666665,3787
17cde018648a903f74759ac96836f4ddf24ad91b,TM,300,200,10,4480
17cde018648a903f74759ac96836f4ddf24ad91b,TM,75,15,2.6666666666666665,4633
17cde018648a903f74759ac96836f4ddf24ad91b,TM,75,25,13.333333333333334,12422
17cde018648a903f74759ac96836f4ddf24ad91b,TM,150,10,1.3333333333333333,7138
17cde018648a903f74759ac96836f4ddf24ad91b,TM,300,180,7.333333333333333,5909
17cde018648a903f74759ac96836f4ddf24ad91b,TM,150,140,2,2712
17cde018648a903f74759ac96836f4ddf24ad91b,TM,300,160,15.333333333333334,2648
17cde018648a903f74759ac96836f4ddf24ad91b,TM,75,65,10.666666666666666,4558
17cde018648a903f74759ac96836f4ddf24ad91b,TM,150,70,0,4785
17cde018648a903f74759ac96836f4ddf24ad91b,TM,75,30,12,2131
17cde018648a903f74759ac96836f4ddf24ad91b,TM,75,25,4,2305
17cde018648a903f74759ac96836f4ddf24ad91b,TM,300,160,6.333333333333333,3563
17cde018648a903f74759ac96836f4ddf24ad91b,TM,150,120,2.6666666666666665,4581
17cde018648a903f74759ac96836f4ddf24ad91b,TM,150,110,3.3333333333333335,3334
17cde018648a903f74759ac96836f4ddf24ad91b,TM,75,45,1.3333333333333333,3201
17cde018648a903f74759ac96836f4ddf24ad91b,TM,75,15,2.6666666666666665,2649
17cde018648a903f74759ac96836f4ddf24ad91b,TM,300,200,16,4242
17cde018648a903f74759ac96836f4ddf24ad91b,TM,75,5,1.3333333333333333,6616
17cde018648a903f74759ac96836f4ddf24ad91b,TM,150,120,18.666666666666668,7962
17cde018648a903f74759ac96836f4ddf24ad91b,TM,150,100,28.666666666666668,2422
17cde018648a903f74759ac96836f4ddf24ad91b,TM,150,20,3.3333333333333335,3555
17cde018648a903f74759ac96836f4ddf24ad91b,TM,150,80,0.6666666666666666,2503
17cde018648a903f74759ac96836f4ddf24ad91b,TM,300,280,1.6666666666666667,2376
17cde018648a903f74759ac96836f4ddf24ad91b,TM,300,40,5.333333333333333,3578
17cde018648a903f74759ac96836f4ddf24ad91b,TM,300,80,3.6666666666666665,2513
17cde018648a903f74759ac96836f4ddf24ad91b,TM,300,200,5,3327
17cde018648a903f74759ac96836f4ddf24ad91b,TM,300,80,9.666666666666666,2767
c6a392bae539afb84af614902e56e8abc10037b5,PB,300,240,2.6666666666666665,4926
c6a392bae539afb84af614902e56e8abc10037b5,PB,150,120,2.6666666666666665,3110
c6a392bae539afb84af614902e56e8abc10037b5,PB,300,160,15.333333333333334,1913
c6a392bae539afb84af614902e56e8abc10037b5,PB,300,100,10.333333333333334,1850
c6a392bae539afb84af614902e56e8abc10037b5,PB,75,60,4,2116
c6a392bae539afb84af614902e56e8abc10037b5,PB,75,65,5.333333333333333,1384
c6a392bae539afb84af614902e56e8abc10037b5,PB,150,10,1.3333333333333333,3659
c6a392bae539afb84af614902e56e8abc10037b5,PB,150,30,2.6666666666666665,5978
c6a392bae539afb84af614902e56e8abc10037b5,PB,75,40,6.666666666666667,1995
c6a392bae539afb84af614902e56e8abc10037b5,PB,300,160,8.333333333333334,1618
c6a392bae539afb84af614902e56e8abc10037b5,PB,150,70,0,2099
c6a392bae539afb84af614902e56e8abc10037b5,PB,150,120,3.3333333333333335,3884
c6a392bae539afb84af614902e56e8abc10037b5,PB,150,90,1.3333333333333333,2555
c6a392bae539afb84af614902e56e8abc10037b5,PB,75,40,1.3333333333333333,2050
c6a392bae539afb84af614902e56e8abc10037b5,PB,150,30,3.3333333333333335,5160
c6a392bae539afb84af614902e56e8abc10037b5,PB,300,20,1.3333333333333333,2878
c6a392bae539afb84af614902e56e8abc10037b5,PB,300,100,19.333333333333332,2074
c6a392bae539afb84af614902e56e8abc10037b5,PB,300,140,0.3333333333333333,2268
c6a392bae539afb84af614902e56e8abc10037b5,PB,75,25,4,2148
c6a392bae539afb84af614902e56e8abc10037b5,PB,75,50,5.333333333333333,2997
c6a392bae539afb84af614902e56e8abc10037b5,PB,75,20,4,2431
c6a392bae539afb84af614902e56e8abc10037b5,PB,150,130,4.666666666666667,2467
c6a392bae539afb84af614902e56e8abc10037b5,PB,300,80,9.666666666666666,2864
c6a392bae539afb84af614902e56e8abc10037b5,PB,75,10,4,3623
c6a392bae539afb84af614902e56e8abc10037b5,PB,150,40,11.333333333333334,1964
c6a392bae539afb84af614902e56e8abc10037b5,PB,300,220,3.3333333333333335,2084
c6a392bae539afb84af614902e56e8abc10037b5,PB,300,260,5,1827
c6a392bae539afb84af614902e56e8abc10037b5,PB,75,5,1.3333333333333333,2919
c6a392bae539afb84af614902e56e8abc10037b5,PB,150,90,7.333333333333333,4110
c6a392bae539afb84af614902e56e8abc10037b5,PB,75,70,2.6666666666666665,1988
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,75,55,2.6666666666666665,4491
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,150,110,3.3333333333333335,11437
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,300,260,10,11627
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,150,90,1.3333333333333333,6691
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,150,120,2.6666666666666665,6739
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,75,45,1.3333333333333333,7487
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,300,180,1.6666666666666667,9981
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,150,80,0.6666666666666666,5210
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,150,10,1.3333333333333333,5132
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,150,30,3.3333333333333335,4964
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,300,80,3.6666666666666665,8842
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,300,140,0.3333333333333333,7054
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,150,30,2.6666666666666665,3349
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,75,60,1.3333333333333333,9193
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,300,120,2,7311
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,75,10,4,3125
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,75,30,2.6666666666666665,3836
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,300,240,2.6666666666666665,10752
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,150,70,0,2896
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,300,280,1.6666666666666667,7154
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,150,60,2,5417
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,75,40,1.3333333333333333,9633
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,300,160,0.6666666666666666,7797
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,75,35,0,4135
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,300,20,1.3333333333333333,2657
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,75,5,1.3333333333333333,2529
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,75,70,2.6666666666666665,3896
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,300,60,3,4642
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,75,20,4,3095
62c366c8bc03b4474d664a49ac4e1b5571f0b21a,PB,150,140,2,4357
b1f79624687eafe69034f4b941b207c48ded5c43,PB,150,20,3.3333333333333335,11043
b1f79624687eafe69034f4b941b207c48ded5c43,PB,75,5,1.3333333333333333,2775
b1f79624687eafe69034f4b941b207c48ded5c43,PB,300,140,15,5864
b1f79624687eafe69034f4b941b207c48ded5c43,PB,150,30,2.6666666666666665,4312
b1f79624687eafe69034f4b941b207c48ded5c43,PB,75,70,2.6666666666666665,1905
b1f79624687eafe69034f4b941b207c48ded5c43,PB,300,160,15.333333333333334,3457
b1f79624687eafe69034f4b941b207c48ded5c43,PB,75,50,5.333333333333333,5130
b1f79624687eafe69034f4b941b207c48ded5c43,PB,300,240,3.3333333333333335,6119
b1f79624687eafe69034f4b941b207c48ded5c43,PB,150,70,8.666666666666666,2518
b1f79624687eafe69034f4b941b207c48ded5c43,PB,300,20,1.3333333333333333,3564
b1f79624687eafe69034f4b941b207c48ded5c43,PB,150,60,6.666666666666667,5886
b1f79624687eafe69034f4b941b207c48ded5c43,PB,75,35,5.333333333333333,5350
b1f79624687eafe69034f4b941b207c48ded5c43,PB,75,65,10.666666666666666,2124
b1f79624687eafe69034f4b941b207c48ded5c43,PB,150,10,1.3333333333333333,1827
b1f79624687eafe69034f4b941b207c48ded5c43,PB,300,80,9.666666666666666,5130
b1f79624687eafe69034f4b941b207c48ded5c43,PB,150,120,2.6666666666666665,4756
b1f79624687eafe69034f4b941b207c48ded5c43,PB,75,10,4,3641
b1f79624687eafe69034f4b941b207c48ded5c43,PB,150,80,0.6666666666666666,4157
b1f79624687eafe69034f4b941b207c48ded5c43,PB,150,80,8,4162
b1f79624687eafe69034f4b941b207c48ded5c43,PB,300,40,9.666666666666666,8594
b1f79624687eafe69034f4b941b207c48ded5c43,PB,150,140,2,4615
b1f79624687eafe69034f4b941b207c48ded5c43,PB,75,70,12,1882
b1f79624687eafe69034f4b941b207c48ded5c43,PB,300,100,13.666666666666666,2772
b1f79624687eafe69034f4b941b207c48ded5c43,PB,150,110,3.3333333333333335,4283
b1f79624687eafe69034f4b941b207c48ded5c43,PB,300,240,11.666666666666666,3990
b1f79624687eafe69034f4b941b207c48ded5c43,PB,300,220,9.333333333333334,5335
b1f79624687eafe69034f4b941b207c48ded5c43,PB,300,180,7.333333333333333,4371
b1f79624687eafe69034f4b941b207c48ded5c43,PB,75,35,0,4040
b1f79624687eafe69034f4b941b207c48ded5c43,PB,75,30,2.6666666666666665,2343
b1f79624687eafe69034f4b941b207c48ded5c43,PB,75,20,4,2122
78aca46528db01f86c742036c73a9ac23cdaad84,WB,75,15,2.6666666666666665,7395
78aca46528db01f86c742036c73a9ac23cdaad84,WB,75,65,5.333333333333333,5671
78aca46528db01f86c742036c73a9ac23cdaad84,WB,75,10,5.333333333333333,3064
78aca46528db01f86c742036c73a9ac23cdaad84,WB,150,90,1.3333333333333333,42728
78aca46528db01f86c742036c73a9ac23cdaad84,WB,150,60,2,12570
78aca46528db01f86c742036c73a9ac23cdaad84,WB,150,120,2.6666666666666665,11798
78aca46528db01f86c742036c73a9ac23cdaad84,WB,150,80,0.6666666666666666,7290
78aca46528db01f86c742036c73a9ac23cdaad84,WB,150,10,1.3333333333333333,5390
78aca46528db01f86c742036c73a9ac23cdaad84,WB,300,180,1.6666666666666667,33300
78aca46528db01f86c742036c73a9ac23cdaad84,WB,300,200,14,15771
78aca46528db01f86c742036c73a9ac23cdaad84,WB,150,140,2,10362
78aca46528db01f86c742036c73a9ac23cdaad84,WB,75,30,2.6666666666666665,5578
78aca46528db01f86c742036c73a9ac23cdaad84,WB,150,40,4,7717
78aca46528db01f86c742036c73a9ac23cdaad84,WB,300,140,0.3333333333333333,10293
78aca46528db01f86c742036c73a9ac23cdaad84,WB,150,30,3.3333333333333335,7374
78aca46528db01f86c742036c73a9ac23cdaad84,WB,300,20,1.3333333333333333,6237
78aca46528db01f86c742036c73a9ac23cdaad84,WB,300,280,1.6666666666666667,5602
78aca46528db01f86c742036c73a9ac23cdaad84,WB,150,70,0,8925
78aca46528db01f86c742036c73a9ac23cdaad84,WB,75,50,5.333333333333333,8257
78aca46528db01f86c742036c73a9ac23cdaad84,WB,75,35,0,11508
78aca46528db01f86c742036c73a9ac23cdaad84,WB,300,80,3.6666666666666665,10856
78aca46528db01f86c742036c73a9ac23cdaad84,WB,300,240,2.6666666666666665,15488
78aca46528db01f86c742036c73a9ac23cdaad84,WB,75,20,4,5246
78aca46528db01f86c742036c73a9ac23cdaad84,WB,300,240,3.3333333333333335,12815
78aca46528db01f86c742036c73a9ac23cdaad84,WB,75,65,4,7148
78aca46528db01f86c742036c73a9ac23cdaad84,WB,300,120,2,10043
78aca46528db01f86c742036c73a9ac23cdaad84,WB,150,120,3.3333333333333335,11288
78aca46528db01f86c742036c73a9ac23cdaad84,WB,75,40,1.3333333333333333,8563
78aca46528db01f86c742036c73a9ac23cdaad84,WB,75,60,4,7164
78aca46528db01f86c742036c73a9ac23cdaad84,WB,300,60,3,7368
46965231287d0dc7f4a62069abbc36de1645426e,TM,75,35,14.666666666666666,5000
46965231287d0dc7f4a62069abbc36de1645426e,TM,150,40,34.666666666666664,7100
46965231287d0dc7f4a62069abbc36de1645426e,TM,150,30,12,3814
46965231287d0dc7f4a62069abbc36de1645426e,TM,300,20,16.333333333333332,2733
46965231287d0dc7f4a62069abbc36de1645426e,TM,150,120,3.3333333333333335,3678
46965231287d0dc7f4a62069abbc36de1645426e,TM,300,240,3.3333333333333335,4715
46965231287d0dc7f4a62069abbc36de1645426e,TM,150,120,2.6666666666666665,2692
46965231287d0dc7f4a62069abbc36de1645426e,TM,75,5,10.666666666666666,2369
46965231287d0dc7f4a62069abbc36de1645426e,TM,75,5,30.666666666666668,3954
46965231287d0dc7f4a62069abbc36de1645426e,TM,300,260,78.66666666666667,6024
46965231287d0dc7f4a62069abbc36de1645426e,TM,300,220,18.333333333333332,3966
46965231287d0dc7f4a62069abbc36de1645426e,TM,150,40,10,3201
46965231287d0dc7f4a62069abbc36de1645426e,TM,300,80,35,2836
46965231287d0dc7f4a62069abbc36de1645426e,TM,75,40,30.666666666666668,4091
46965231287d0dc7f4a62069abbc36de1645426e,TM,75,50,14.666666666666666,1966
46965231287d0dc7f4a62069abbc36de1645426e,TM,75,30,36,1638
46965231287d0dc7f4a62069abbc36de1645426e,TM,75,15,26.666666666666668,3617
46965231287d0dc7f4a62069abbc36de1645426e,TM,75,65,34.666666666666664,3133
46965231287d0dc7f4a62069abbc36de1645426e,TM,150,10,31.333333333333332,4192
46965231287d0dc7f4a62069abbc36de1645426e,TM,75,5,1.3333333333333333,1408
46965231287d0dc7f4a62069abbc36de1645426e,TM,300,80,20.333333333333332,3358
46965231287d0dc7f4a62069abbc36de1645426e,TM,150,110,18,3419
46965231287d0dc7f4a62069abbc36de1645426e,TM,300,240,63,3349
46965231287d0dc7f4a62069abbc36de1645426e,TM,150,50,19.333333333333332,3508
46965231287d0dc7f4a62069abbc36de1645426e,TM,300,200,16,2226
46965231287d0dc7f4a62069abbc36de1645426e,TM,300,100,19.333333333333332,5632
46965231287d0dc7f4a62069abbc36de1645426e,TM,75,60,10.666666666666666,2599
46965231287d0dc7f4a62069abbc36de1645426e,TM,300,60,18,3875
46965231287d0dc7f4a62069abbc36de1645426e,TM,150,140,46.666666666666664,4622
46965231287d0dc7f4a62069abbc36de1645426e,TM,150,90,37.333333333333336,2798
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,300,240,3.3333333333333335,2432
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,150,120,3.3333333333333335,1871
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,150,110,12,4814
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,150,90,22,3483
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,300,80,9.666666666666666,2910
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,150,80,6.666666666666667,4755
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,300,160,6.333333333333333,2518
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,300,120,17,2777
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,150,50,10.666666666666666,1760
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,75,45,8,2889
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,300,100,25.333333333333332,4607
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,75,45,1.3333333333333333,6440
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,75,40,22.666666666666668,5234
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,300,200,16,2411
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,75,35,0,3245
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,300,260,5,2035
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,75,25,10.666666666666666,6130
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,75,45,30.666666666666668,3099
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,150,50,16.666666666666668,2581
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,150,100,16,3419
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,300,220,11.666666666666666,3829
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,75,10,5.333333333333333,2497
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,300,180,7.333333333333333,14784
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,75,65,5.333333333333333,3344
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,75,20,9.333333333333334,2583
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,150,80,0.6666666666666666,2851
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,75,35,9.333333333333334,2030
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,300,160,15.333333333333334,2092
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,150,20,5.333333333333333,2224
908d349bfdab5fefb950d3f7e332aaddbd197de5,TM,150,130,4.666666666666667,2110
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,300,240,2.6666666666666665,15374
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,300,280,1.6666666666666667,4127
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,150,40,4,6174
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,75,65,5.333333333333333,5579
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,150,90,7.333333333333333,8771
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,75,10,4,4007
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,300,240,3.3333333333333335,7673
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,150,20,3.3333333333333335,6562
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,150,80,8,9859
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,300,140,8.666666666666666,5483
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,75,20,4,3696
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,300,200,19.666666666666668,8555
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,75,60,4,5719
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,150,110,3.3333333333333335,14042
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,300,20,1.3333333333333333,11118
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,75,70,2.6666666666666665,6647
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,150,70,0,12681
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,75,5,1.3333333333333333,3523
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,150,80,15.333333333333334,5299
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,75,55,12,5541
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,150,130,4,10762
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,300,200,14,9749
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,300,60,3,10557
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,75,45,8,7918
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,300,60,3,8533
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,150,140,2,4290
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,75,30,2.6666666666666665,5268
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,75,35,0,5885
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,300,180,1.6666666666666667,11410
f3d397719d5070e5b3686dead753a56ec87dbe8d,WB,150,10,1.3333333333333333,6500
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,75,70,70.66666666666667,13294
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,150,80,45.333333333333336,5246
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,300,140,15,5504
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,75,35,34.666666666666664,3265
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,75,40,1.3333333333333333,1962
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,300,80,50,3100
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,75,25,16,4452
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,75,10,24,2665
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,300,240,33,3043
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,75,30,36,3907
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,300,20,85,3199
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,150,20,24.666666666666668,2019
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,150,140,10.666666666666666,4554
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,75,5,54.666666666666664,3819
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,300,60,3,1865
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,300,160,15.333333333333334,16125
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,150,40,26,3090
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,75,60,10.666666666666666,2281
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,75,40,6.666666666666667,2106
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,300,280,85.33333333333333,2553
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,150,70,44.666666666666664,6632
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,300,20,76,3291
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,300,240,27.333333333333332,5752
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,150,30,26.666666666666668,2831
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,150,90,37.333333333333336,4192
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,150,60,36.666666666666664,4477
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,75,60,72,3020
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,150,30,41.333333333333336,2237
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,150,140,76.66666666666667,3783
6244e41bb861dce7fa079150fae1e33aa21b186d,PB,300,280,76.33333333333333,1647
4b44d42a8381668167624da3bd31d1df52221576,PB,75,15,2.6666666666666665,5651
4b44d42a8381668167624da3bd31d1df52221576,PB,75,15,2.6666666666666665,6299
4b44d42a8381668167624da3bd31d1df52221576,PB,75,40,8,8028
4b44d42a8381668167624da3bd31d1df52221576,PB,150,50,4.666666666666667,8011
4b44d42a8381668167624da3bd31d1df52221576,PB,150,40,4,5977
4b44d42a8381668167624da3bd31d1df52221576,PB,75,10,5.333333333333333,3016
4b44d42a8381668167624da3bd31d1df52221576,PB,300,120,17,9640
4b44d42a8381668167624da3bd31d1df52221576,PB,300,60,12,8607
4b44d42a8381668167624da3bd31d1df52221576,PB,75,60,1.3333333333333333,10076
4b44d42a8381668167624da3bd31d1df52221576,PB,300,200,10,10739
4b44d42a8381668167624da3bd31d1df52221576,PB,300,240,2.6666666666666665,11361
4b44d42a8381668167624da3bd31d1df52221576,PB,150,60,6.666666666666667,4954
4b44d42a8381668167624da3bd31d1df52221576,PB,300,180,13,7315
4b44d42a8381668167624da3bd31d1df52221576,PB,300,140,15,8993
4b44d42a8381668167624da3bd31d1df52221576,PB,150,70,6,9975
4b44d42a8381668167624da3bd31d1df52221576,PB,150,120,2.6666666666666665,5952
4b44d42a8381668167624da3bd31d1df52221576,PB,75,30,6.666666666666667,6877
4b44d42a8381668167624da3bd31d1df52221576,PB,75,35,9.333333333333334,8282
4b44d42a8381668167624da3bd31d1df52221576,PB,75,40,1.3333333333333333,6580
4b44d42a8381668167624da3bd31d1df52221576,PB,150,80,8,4749
4b44d42a8381668167624da3bd31d1df52221576,PB,300,60,3,6264
4b44d42a8381668167624da3bd31d1df52221576,PB,300,100,4.666666666666667,8893
4b44d42a8381668167624da3bd31d1df52221576,PB,75,60,4,5542
4b44d42a8381668167624da3bd31d1df52221576,PB,150,140,2,4822
4b44d42a8381668167624da3bd31d1df52221576,PB,75,70,2.6666666666666665,4510
4b44d42a8381668167624da3bd31d1df52221576,PB,150,120,3.3333333333333335,10443
4b44d42a8381668167624da3bd31d1df52221576,PB,150,20,5.333333333333333,4528
4b44d42a8381668167624da3bd31d1df52221576,PB,300,280,1.6666666666666667,5024
4b44d42a8381668167624da3bd31d1df52221576,PB,300,160,0.6666666666666666,11860
4b44d42a8381668167624da3bd31d1df52221576,PB,150,30,3.3333333333333335,4645
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,75,40,6.666666666666667,11744
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,300,240,3.3333333333333335,11931
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,300,100,10.333333333333334,3062
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,300,240,2.6666666666666665,4056
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,75,45,1.3333333333333333,5599
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,300,60,12,3505
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,75,65,4,7613
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,300,200,5,3610
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,150,60,2,4221
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,75,55,2.6666666666666665,4756
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,300,260,5,3186
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,300,140,8.666666666666666,4651
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,75,30,12,3760
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,300,120,23,2388
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,300,160,6.333333333333333,2427
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,150,80,0.6666666666666666,2981
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,300,200,14,2234
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,150,110,3.3333333333333335,2547
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,150,40,18.666666666666668,1671
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,75,35,24,1181
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,75,30,2.6666666666666665,4311
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,75,5,1.3333333333333333,2540
a4756189c3dce72c537af8c5e08fe30982db98f9,WB,150,110,12,1386
