distance,task,workerId,isCorrect,chart,time,dataSize
0.02,MEAN,A203C9REA20IT3,1,LL,4.425,300
0.1,MEAN,A203C9REA20IT3,0,LL,4.369,150
0.11,MEAN,A203C9REA20IT3,0,LL,4.039,150
0.19,MEAN,A203C9REA20IT3,0,LL,4.034,300
0.21,MEAN,A203C9REA20IT3,0,LL,4.673,150
0.13,MEAN,A203C9REA20IT3,0,LL,3.719,150
0.11,MEAN,A203C9REA20IT3,0,LL,5.017,150
0.01,MEAN,A203C9REA20IT3,1,LL,4.729,300
0.0,MEAN,A203C9REA20IT3,1,LL,4.122,300
0.21,MEAN,A203C9REA20IT3,0,LL,4.193,300
0.2,MEAN,A203C9REA20IT3,0,LL,3.771,300
0.1,MEAN,A203C9REA20IT3,0,LL,4.992,150
0.3,MEAN,A203C9REA20IT3,0,LL,3.754,300
0.32,MEAN,A203C9REA20IT3,0,LL,5.128,300
0.27,MEAN,A203C9REA20IT3,0,LL,4.107,300
0.15,MEAN,A203C9REA20IT3,0,LL,3.226,150
0.27,MEAN,A203C9REA20IT3,0,LL,5.117,150
0.26,MEAN,A203C9REA20IT3,0,LL,4.04,300
0.11,MEAN,A203C9REA20IT3,0,LL,4.498,300
0.03,MEAN,A203C9REA20IT3,1,LL,4.789,150
0.1,MEAN,A203C9REA20IT3,0,LL,4.336,150
0.03,MEAN,A203C9REA20IT3,1,LL,4.84,300
0.2,MEAN,A203C9REA20IT3,0,LL,3.8,150
0.22,MEAN,A203C9REA20IT3,0,LL,5.589,300
0.01,MEAN,A203C9REA20IT3,1,LL,4.342,300
0.21,MEAN,AAYL7UAXO9E4T,0,LL,5.932,300
0.08,MEAN,AAYL7UAXO9E4T,1,LL,6.897,150
0.11,MEAN,AAYL7UAXO9E4T,0,LL,8.237,150
0.15,MEAN,AAYL7UAXO9E4T,0,LL,2.161,150
0.03,MEAN,AAYL7UAXO9E4T,1,LL,3.508,150
0.31,MEAN,AAYL7UAXO9E4T,0,LL,4.707,300
0.21,MEAN,AAYL7UAXO9E4T,0,LL,2.28,300
0.13,MEAN,AAYL7UAXO9E4T,0,LL,1.855,150
0.24,MEAN,AAYL7UAXO9E4T,0,LL,2.301,300
0.21,MEAN,AAYL7UAXO9E4T,0,LL,7.808,150
0.18,MEAN,AAYL7UAXO9E4T,0,LL,1.948,300
0.18,MEAN,AAYL7UAXO9E4T,0,LL,2.835,300
0.15,MEAN,AAYL7UAXO9E4T,0,LL,1.871,150
0.25,MEAN,AAYL7UAXO9E4T,0,LL,1.834,300
0.19,MEAN,AAYL7UAXO9E4T,0,LL,1.699,300
0.23,MEAN,AAYL7UAXO9E4T,0,LL,1.994,300
0.28,MEAN,AAYL7UAXO9E4T,0,LL,1.802,300
0.08,MEAN,AAYL7UAXO9E4T,1,LL,2.009,150
0.16,MEAN,AAYL7UAXO9E4T,0,LL,3.453,150
0.04,MEAN,AAYL7UAXO9E4T,1,LL,2.029,150
0.16,MEAN,AAYL7UAXO9E4T,0,LL,6.6,300
0.11,MEAN,AAYL7UAXO9E4T,0,LL,2.011,300
0.12,MEAN,AAYL7UAXO9E4T,0,LL,2.24,150
0.14,MEAN,AAYL7UAXO9E4T,0,LL,2.519,150
0.15,MEAN,AAYL7UAXO9E4T,0,LL,2.165,150
0.04,MEAN,AAYL7UAXO9E4T,1,LL,1.892,150
0.02,MEAN,AAYL7UAXO9E4T,1,LL,1.613,150
0.26,MEAN,AAYL7UAXO9E4T,0,LL,2.37,300
0.18,MEAN,AAYL7UAXO9E4T,0,LL,1.967,300
0.25,MEAN,AAYL7UAXO9E4T,0,LL,1.771,300
0.1,MEAN,A37DTVGS7RX6AG,0,WB,9.678,150
0.3,MEAN,A37DTVGS7RX6AG,0,WB,9.814,300
0.1,MEAN,A37DTVGS7RX6AG,0,WB,8.26,300
0.2,MEAN,A37DTVGS7RX6AG,0,WB,4.022,300
0.44,MEAN,A37DTVGS7RX6AG,0,WB,7.306,150
0.17,MEAN,A37DTVGS7RX6AG,0,WB,6.7,150
0.26,MEAN,A37DTVGS7RX6AG,0,WB,5.162,300
0.27,MEAN,A37DTVGS7RX6AG,0,WB,11.49,150
0.08,MEAN,A37DTVGS7RX6AG,1,WB,4.678,150
0.16,MEAN,A37DTVGS7RX6AG,0,WB,4.402,150
0.29,MEAN,A37DTVGS7RX6AG,0,WB,11.686,300
0.21,MEAN,A37DTVGS7RX6AG,0,WB,6.124,300
0.0,MEAN,A37DTVGS7RX6AG,1,WB,3.23,150
0.12,MEAN,A37DTVGS7RX6AG,0,WB,5.462,300
0.48,MEAN,A37DTVGS7RX6AG,0,WB,3.854,300
0.23,MEAN,A37DTVGS7RX6AG,0,WB,3.632,300
0.24,MEAN,A37DTVGS7RX6AG,0,WB,3.976,150
0.07,MEAN,A37DTVGS7RX6AG,1,WB,3.914,150
0.04,MEAN,A37DTVGS7RX6AG,1,WB,3.874,300
0.22,MEAN,A37DTVGS7RX6AG,0,WB,2.85,150
0.23,MEAN,A37DTVGS7RX6AG,0,WB,4.714,300
0.06,MEAN,A37DTVGS7RX6AG,1,WB,3.248,150
0.12,MEAN,A37DTVGS7RX6AG,0,WB,3.968,300
0.18,MEAN,A37DTVGS7RX6AG,0,WB,4.342,150
0.09,MEAN,A37DTVGS7RX6AG,1,WB,3.634,150
0.25,MEAN,A37DTVGS7RX6AG,0,WB,2.822,300
0.03,MEAN,A37DTVGS7RX6AG,1,WB,3.8,150
0.29,MEAN,A37DTVGS7RX6AG,0,WB,3.052,300
0.29,MEAN,A37DTVGS7RX6AG,0,WB,4.1,150
0.14,MEAN,A37DTVGS7RX6AG,0,WB,7.064,300
0.01,MEAN,A2LLT9VR5JVJA2,1,ZP,8.34,75
0.03,MEAN,A2LLT9VR5JVJA2,1,ZP,4.772,75
0.02,MEAN,A2LLT9VR5JVJA2,1,ZP,5.17,75
0.03,MEAN,A2LLT9VR5JVJA2,1,ZP,3.148,75
0.05,MEAN,A2LLT9VR5JVJA2,1,ZP,7.434,75
0.07,MEAN,A2LLT9VR5JVJA2,1,ZP,6.654,75
0.05,MEAN,A2LLT9VR5JVJA2,1,ZP,8.969,75
0.02,MEAN,A2LLT9VR5JVJA2,1,ZP,5.45,75
0.03,MEAN,A2LLT9VR5JVJA2,1,ZP,3.32,75
0.03,MEAN,A2LLT9VR5JVJA2,1,ZP,9.131,75
0.01,MEAN,A2LLT9VR5JVJA2,1,ZP,4.755,75
0.04,MEAN,A2LLT9VR5JVJA2,1,ZP,6.977,75
0.05,MEAN,A2LLT9VR5JVJA2,1,ZP,6.39,75
0.06,MEAN,A2LLT9VR5JVJA2,1,ZP,5.349,75
0.04,MEAN,A2LLT9VR5JVJA2,1,ZP,6.127,75
0.0,MEAN,A2LLT9VR5JVJA2,1,ZP,5.452,75
0.08,MEAN,A2LLT9VR5JVJA2,1,ZP,5.901,75
0.07,MEAN,A2LLT9VR5JVJA2,1,ZP,2.655,75
0.06,MEAN,A2LLT9VR5JVJA2,1,ZP,4.037,75
0.12,MEAN,A2LLT9VR5JVJA2,0,ZP,5.237,75
0.11,MEAN,A2LLT9VR5JVJA2,0,ZP,4.12,75
0.08,MEAN,A2LLT9VR5JVJA2,1,ZP,5.073,75
0.02,MEAN,A2LLT9VR5JVJA2,1,ZP,7.688,75
0.06,MEAN,A2LLT9VR5JVJA2,1,ZP,3.764,75
0.08,MEAN,A2LLT9VR5JVJA2,1,ZP,5.42,75
0.06,MEAN,A2LLT9VR5JVJA2,1,ZP,3.244,75
0.05,MEAN,A2LLT9VR5JVJA2,1,ZP,3.334,75
0.08,MEAN,A2LLT9VR5JVJA2,1,ZP,3.94,75
0.01,MEAN,A2LLT9VR5JVJA2,1,ZP,3.398,75
0.01,MEAN,A2LLT9VR5JVJA2,1,ZP,4.143,75
0.01,MEAN,A2EFD7AW29IXUR,1,KB,10.569,75
0.49,MEAN,A2EFD7AW29IXUR,0,KB,4.278,75
0.28,MEAN,A2EFD7AW29IXUR,0,KB,4.519,75
0.33,MEAN,A2EFD7AW29IXUR,0,KB,4.064,75
0.25,MEAN,A2EFD7AW29IXUR,0,KB,3.239,75
0.01,MEAN,A2EFD7AW29IXUR,1,KB,4.46,75
0.15,MEAN,A2EFD7AW29IXUR,0,KB,3.421,75
0.29,MEAN,A2EFD7AW29IXUR,0,KB,4.865,75
0.3,MEAN,A2EFD7AW29IXUR,0,KB,3.07,75
0.11,MEAN,A2EFD7AW29IXUR,0,KB,4.439,75
0.01,MEAN,A2EFD7AW29IXUR,1,KB,3.516,75
0.0,MEAN,A2EFD7AW29IXUR,1,KB,4.187,75
0.15,MEAN,A2EFD7AW29IXUR,0,KB,3.609,75
0.4,MEAN,A2EFD7AW29IXUR,0,KB,6.544,75
0.16,MEAN,A2EFD7AW29IXUR,0,KB,3.07,75
0.26,MEAN,A2EFD7AW29IXUR,0,KB,2.524,75
0.29,MEAN,A2EFD7AW29IXUR,0,KB,2.9,75
0.1,MEAN,A2EFD7AW29IXUR,0,KB,3.144,75
0.18,MEAN,A2EFD7AW29IXUR,0,KB,3.37,75
0.21,MEAN,A2EFD7AW29IXUR,0,KB,2.84,75
0.12,MEAN,A2EFD7AW29IXUR,0,KB,2.268,75
0.04,MEAN,A2EFD7AW29IXUR,1,KB,3.662,75
0.16,MEAN,A2EFD7AW29IXUR,0,KB,3.418,75
0.36,MEAN,A2EFD7AW29IXUR,0,KB,3.497,75
0.26,MEAN,A2EFD7AW29IXUR,0,KB,2.766,75
0.01,MEAN,A2EFD7AW29IXUR,1,KB,2.706,75
0.22,MEAN,A2EFD7AW29IXUR,0,KB,4.305,75
0.19,MEAN,A2EFD7AW29IXUR,0,KB,2.609,75
0.34,MEAN,A2EFD7AW29IXUR,0,KB,3.358,75
0.04,MEAN,A2EFD7AW29IXUR,1,KB,4.493,75
0.01,MEAN,A26TY8FHMJ183C,1,KB,11.639,75
0.26,MEAN,A26TY8FHMJ183C,0,KB,15.959,75
0.19,MEAN,A26TY8FHMJ183C,0,KB,11.898,75
0.28,MEAN,A26TY8FHMJ183C,0,KB,5.135,75
0.08,MEAN,A26TY8FHMJ183C,1,KB,5.471,75
0.48,MEAN,A26TY8FHMJ183C,0,KB,5.975,75
0.18,MEAN,A26TY8FHMJ183C,0,KB,3.452,75
0.37,MEAN,A26TY8FHMJ183C,0,KB,4.295,75
0.04,MEAN,A26TY8FHMJ183C,1,KB,5.648,75
0.17,MEAN,A26TY8FHMJ183C,0,KB,9.283,75
0.26,MEAN,A26TY8FHMJ183C,0,KB,3.046,75
0.47,MEAN,A26TY8FHMJ183C,0,KB,6.6,75
0.08,MEAN,A26TY8FHMJ183C,1,KB,4.778,75
0.2,MEAN,A26TY8FHMJ183C,0,KB,3.221,75
0.39,MEAN,A26TY8FHMJ183C,0,KB,4.11,75
0.19,MEAN,A26TY8FHMJ183C,0,KB,2.44,75
0.12,MEAN,A26TY8FHMJ183C,0,KB,3.222,75
0.04,MEAN,A26TY8FHMJ183C,1,KB,3.499,75
0.37,MEAN,A26TY8FHMJ183C,0,KB,3.07,75
0.62,MEAN,A26TY8FHMJ183C,0,KB,6.91,75
0.17,MEAN,A26TY8FHMJ183C,0,KB,3.182,75
0.14,MEAN,A26TY8FHMJ183C,0,KB,4.595,75
0.05,MEAN,A26TY8FHMJ183C,1,KB,2.762,75
0.24,MEAN,A26TY8FHMJ183C,0,KB,2.094,75
0.03,MEAN,A26TY8FHMJ183C,1,KB,4.135,75
0.33,MEAN,A26TY8FHMJ183C,0,KB,4.068,75
0.67,MEAN,A26TY8FHMJ183C,0,KB,6.563,75
0.35,MEAN,A26TY8FHMJ183C,0,KB,3.169,75
0.35,MEAN,A26TY8FHMJ183C,0,KB,3.178,75
0.61,MEAN,A26TY8FHMJ183C,0,KB,4.013,75
0.0,MEAN,A3B7TNVOISSZ2O,1,ZP,5.635,150
0.09,MEAN,A3B7TNVOISSZ2O,1,ZP,6.311,300
0.01,MEAN,A3B7TNVOISSZ2O,1,ZP,8.689,300
0.06,MEAN,A3B7TNVOISSZ2O,1,ZP,9.243,150
0.06,MEAN,A3B7TNVOISSZ2O,1,ZP,7.077,150
0.02,MEAN,A3B7TNVOISSZ2O,1,ZP,4.203,150
0.09,MEAN,A3B7TNVOISSZ2O,1,ZP,6.944,300
0.01,MEAN,A3B7TNVOISSZ2O,1,ZP,4.071,300
0.01,MEAN,A3B7TNVOISSZ2O,1,ZP,5.398,300
0.11,MEAN,A3B7TNVOISSZ2O,0,ZP,5.855,150
0.07,MEAN,A3B7TNVOISSZ2O,1,ZP,7.754,300
0.08,MEAN,A3B7TNVOISSZ2O,1,ZP,8.997,150
0.05,MEAN,A3B7TNVOISSZ2O,1,ZP,5.84,300
0.13,MEAN,A3B7TNVOISSZ2O,0,ZP,8.357,300
0.03,MEAN,A3B7TNVOISSZ2O,1,ZP,6.422,150
0.05,MEAN,A3B7TNVOISSZ2O,1,ZP,7.165,150
0.08,MEAN,A3B7TNVOISSZ2O,1,ZP,10.125,150
0.01,MEAN,A3B7TNVOISSZ2O,1,ZP,7.774,150
0.04,MEAN,A3B7TNVOISSZ2O,1,ZP,5.557,300
0.03,MEAN,A3B7TNVOISSZ2O,1,ZP,5.105,150
0.06,MEAN,A3B7TNVOISSZ2O,1,ZP,5.41,300
0.01,MEAN,A3B7TNVOISSZ2O,1,ZP,4.191,300
0.02,MEAN,A3B7TNVOISSZ2O,1,ZP,6.887,300
0.01,MEAN,A3B7TNVOISSZ2O,1,ZP,6.733,300
0.13,MEAN,A3B7TNVOISSZ2O,0,ZP,7.536,150
0.02,MEAN,A3B7TNVOISSZ2O,1,ZP,6.006,150
0.05,MEAN,A3B7TNVOISSZ2O,1,ZP,7.343,300
0.01,MEAN,A3B7TNVOISSZ2O,1,ZP,4.172,300
0.03,MEAN,A3B7TNVOISSZ2O,1,ZP,8.487,150
0.06,MEAN,A3B7TNVOISSZ2O,1,ZP,5.858,150
0.31,MEAN,AHIM8PGYOIN0K,0,KB,14.364,300
0.09,MEAN,AHIM8PGYOIN0K,1,KB,7.158,150
0.56,MEAN,AHIM8PGYOIN0K,0,KB,11.255,300
0.08,MEAN,AHIM8PGYOIN0K,1,KB,4.639,150
0.12,MEAN,AHIM8PGYOIN0K,0,KB,3.951,150
0.08,MEAN,AHIM8PGYOIN0K,1,KB,5.408,150
0.43,MEAN,AHIM8PGYOIN0K,0,KB,4.16,150
0.46,MEAN,AHIM8PGYOIN0K,0,KB,8.192,150
0.67,MEAN,AHIM8PGYOIN0K,0,KB,9.356,300
0.52,MEAN,AHIM8PGYOIN0K,0,KB,9.484,300
0.35,MEAN,AHIM8PGYOIN0K,0,KB,5.641,150
0.46,MEAN,AHIM8PGYOIN0K,0,KB,4.585,300
0.6,MEAN,AHIM8PGYOIN0K,0,KB,5.38,300
0.37,MEAN,AHIM8PGYOIN0K,0,KB,4.559,300
0.01,MEAN,AHIM8PGYOIN0K,1,KB,7.148,150
0.25,MEAN,AHIM8PGYOIN0K,0,KB,9.063,300
0.49,MEAN,AHIM8PGYOIN0K,0,KB,6.776,300
0.33,MEAN,AHIM8PGYOIN0K,0,KB,3.407,300
0.3,MEAN,AHIM8PGYOIN0K,0,KB,5.635,300
0.57,MEAN,AHIM8PGYOIN0K,0,KB,4.0,300
0.18,MEAN,AHIM8PGYOIN0K,0,KB,3.794,150
0.03,MEAN,AHIM8PGYOIN0K,1,KB,4.407,150
0.29,MEAN,AHIM8PGYOIN0K,0,KB,2.843,150
0.32,MEAN,AHIM8PGYOIN0K,0,KB,2.714,300
0.2,MEAN,AHIM8PGYOIN0K,0,KB,2.882,150
0.45,MEAN,AHIM8PGYOIN0K,0,KB,4.959,150
0.43,MEAN,AHIM8PGYOIN0K,0,KB,2.159,300
0.3,MEAN,AHIM8PGYOIN0K,0,KB,2.611,150
0.47,MEAN,AHIM8PGYOIN0K,0,KB,2.824,300
0.43,MEAN,AHIM8PGYOIN0K,0,KB,3.438,150
0.1,MEAN,A3T7N805PVNEXN,0,LL,7.519,150
0.07,MEAN,A3T7N805PVNEXN,1,LL,6.51,150
0.09,MEAN,A3T7N805PVNEXN,1,LL,7.46,300
0.1,MEAN,A3T7N805PVNEXN,0,LL,8.575,150
0.15,MEAN,A3T7N805PVNEXN,0,LL,12.987,300
0.06,MEAN,A3T7N805PVNEXN,1,LL,22.146,150
0.12,MEAN,A3T7N805PVNEXN,0,LL,3.864,150
0.08,MEAN,A3T7N805PVNEXN,1,LL,1.89,300
0.04,MEAN,A3T7N805PVNEXN,1,LL,8.54,300
0.1,MEAN,A3T7N805PVNEXN,0,LL,4.611,300
0.14,MEAN,A3T7N805PVNEXN,0,LL,1.374,300
0.04,MEAN,A3T7N805PVNEXN,1,LL,3.273,300
0.04,MEAN,A3T7N805PVNEXN,1,LL,2.824,150
0.12,MEAN,A3T7N805PVNEXN,0,LL,3.403,300
0.2,MEAN,A3T7N805PVNEXN,0,LL,1.152,300
0.17,MEAN,A3T7N805PVNEXN,0,LL,1.8,150
0.16,MEAN,A3T7N805PVNEXN,0,LL,6.717,300
0.09,MEAN,A3T7N805PVNEXN,1,LL,8.76,300
0.15,MEAN,A3T7N805PVNEXN,0,LL,9.421,300
0.03,MEAN,A3T7N805PVNEXN,1,LL,12.257,150
0.23,MEAN,A3T7N805PVNEXN,0,LL,9.896,300
0.11,MEAN,A3T7N805PVNEXN,0,LL,13.271,150
0.09,MEAN,A3T7N805PVNEXN,1,LL,9.912,150
0.23,MEAN,A3T7N805PVNEXN,0,LL,7.566,150
0.02,MEAN,A3T7N805PVNEXN,1,LL,10.326,150
0.17,MEAN,A3T7N805PVNEXN,0,LL,12.422,300
0.26,MEAN,A3T7N805PVNEXN,0,LL,8.498,150
0.07,MEAN,A3T7N805PVNEXN,1,LL,7.0,300
0.12,MEAN,A3T7N805PVNEXN,0,LL,7.489,150
0.1,MEAN,A3T7N805PVNEXN,0,LL,9.638,150
0.11,MEAN,AEF74ZYJTTEIA,0,WB,7.042,75
0.02,MEAN,AEF74ZYJTTEIA,1,WB,2.652,75
0.07,MEAN,AEF74ZYJTTEIA,1,WB,2.329,75
0.11,MEAN,AEF74ZYJTTEIA,0,WB,2.426,75
0.02,MEAN,AEF74ZYJTTEIA,1,WB,3.835,75
0.03,MEAN,AEF74ZYJTTEIA,1,WB,6.702,75
0.1,MEAN,AEF74ZYJTTEIA,0,WB,2.55,75
0.02,MEAN,AEF74ZYJTTEIA,1,WB,7.322,75
0.08,MEAN,AEF74ZYJTTEIA,1,WB,2.055,75
0.06,MEAN,AEF74ZYJTTEIA,1,WB,4.314,75
0.03,MEAN,AEF74ZYJTTEIA,1,WB,4.829,75
0.03,MEAN,AEF74ZYJTTEIA,1,WB,5.688,75
0.06,MEAN,AEF74ZYJTTEIA,1,WB,4.823,75
0.08,MEAN,AEF74ZYJTTEIA,1,WB,2.065,75
0.01,MEAN,AEF74ZYJTTEIA,1,WB,3.701,75
0.17,MEAN,AEF74ZYJTTEIA,0,WB,3.217,75
0.02,MEAN,AEF74ZYJTTEIA,1,WB,3.388,75
0.11,MEAN,AEF74ZYJTTEIA,0,WB,19.2,75
0.09,MEAN,AEF74ZYJTTEIA,1,WB,3.149,75
0.03,MEAN,AEF74ZYJTTEIA,1,WB,2.444,75
0.02,MEAN,AEF74ZYJTTEIA,1,WB,2.143,75
0.05,MEAN,AEF74ZYJTTEIA,1,WB,1.893,75
0.11,MEAN,AEF74ZYJTTEIA,0,WB,3.991,75
0.05,MEAN,AEF74ZYJTTEIA,1,WB,2.86,75
0.03,MEAN,AEF74ZYJTTEIA,1,WB,2.968,75
0.07,MEAN,AEF74ZYJTTEIA,1,WB,3.127,75
0.14,MEAN,AEF74ZYJTTEIA,0,WB,3.244,75
0.1,MEAN,AEF74ZYJTTEIA,0,WB,2.539,75
0.03,MEAN,AEF74ZYJTTEIA,1,WB,4.954,75
0.13,MEAN,AEF74ZYJTTEIA,0,WB,5.285,75
0.15,MEAN,A3SD02HCW68EUL,0,ZP,1.761,300
0.33,MEAN,A3SD02HCW68EUL,0,ZP,0.633,150
0.05,MEAN,A3SD02HCW68EUL,1,ZP,0.619,300
0.02,MEAN,A3SD02HCW68EUL,1,ZP,0.598,150
0.1,MEAN,A3SD02HCW68EUL,0,ZP,0.841,300
0.19,MEAN,A3SD02HCW68EUL,0,ZP,0.556,150
0.2,MEAN,A3SD02HCW68EUL,0,ZP,0.476,150
0.21,MEAN,A3SD02HCW68EUL,0,ZP,0.482,150
0.03,MEAN,A3SD02HCW68EUL,1,ZP,0.967,150
0.24,MEAN,A3SD02HCW68EUL,0,ZP,1.009,150
0.19,MEAN,A3SD02HCW68EUL,0,ZP,1.496,300
0.15,MEAN,A3SD02HCW68EUL,0,ZP,0.392,300
0.26,MEAN,A3SD02HCW68EUL,0,ZP,1.134,150
0.37,MEAN,A3SD02HCW68EUL,0,ZP,1.555,300
0.0,MEAN,A3SD02HCW68EUL,1,ZP,0.533,300
0.03,MEAN,A3SD02HCW68EUL,1,ZP,0.436,300
0.06,MEAN,A3SD02HCW68EUL,1,ZP,0.511,300
0.24,MEAN,A3SD02HCW68EUL,0,ZP,0.516,300
0.2,MEAN,A3SD02HCW68EUL,0,ZP,1.179,300
0.06,MEAN,A3SD02HCW68EUL,1,ZP,1.525,300
0.0,MEAN,A3SD02HCW68EUL,1,ZP,0.599,150
0.0,MEAN,A3SD02HCW68EUL,1,ZP,1.142,300
0.22,MEAN,A3SD02HCW68EUL,0,ZP,0.573,150
0.01,MEAN,A3SD02HCW68EUL,1,ZP,0.674,150
0.09,MEAN,A3SD02HCW68EUL,1,ZP,0.563,150
0.1,MEAN,A3SD02HCW68EUL,0,ZP,0.594,300
0.09,MEAN,A3SD02HCW68EUL,1,ZP,1.033,150
0.16,MEAN,A3SD02HCW68EUL,0,ZP,1.075,150
0.33,MEAN,A3SD02HCW68EUL,0,ZP,0.526,150
0.15,MEAN,A3SD02HCW68EUL,0,ZP,0.551,300
0.27,MEAN,A1ZN6V0PU8VVAH,0,WB,6.434,150
0.18,MEAN,A1ZN6V0PU8VVAH,0,WB,6.955,300
0.09,MEAN,A1ZN6V0PU8VVAH,1,WB,5.468,150
0.02,MEAN,A1ZN6V0PU8VVAH,1,WB,7.945,300
0.03,MEAN,A1ZN6V0PU8VVAH,1,WB,7.706,150
0.07,MEAN,A1ZN6V0PU8VVAH,1,WB,13.44,300
0.17,MEAN,A1ZN6V0PU8VVAH,0,WB,5.462,150
0.13,MEAN,A1ZN6V0PU8VVAH,0,WB,5.251,300
0.01,MEAN,A1ZN6V0PU8VVAH,1,WB,5.794,300
0.04,MEAN,A1ZN6V0PU8VVAH,1,WB,9.908,150
0.04,MEAN,A1ZN6V0PU8VVAH,1,WB,4.505,300
0.3,MEAN,A1ZN6V0PU8VVAH,0,WB,5.534,300
0.02,MEAN,A1ZN6V0PU8VVAH,1,WB,3.999,300
0.01,MEAN,A1ZN6V0PU8VVAH,1,WB,5.621,300
0.04,MEAN,A1ZN6V0PU8VVAH,1,WB,3.862,300
0.02,MEAN,A1ZN6V0PU8VVAH,1,WB,3.297,300
0.04,MEAN,A1ZN6V0PU8VVAH,1,WB,6.511,150
0.0,MEAN,A1ZN6V0PU8VVAH,1,WB,5.474,300
0.04,MEAN,A1ZN6V0PU8VVAH,1,WB,5.988,150
0.05,MEAN,A1ZN6V0PU8VVAH,1,WB,5.268,150
0.08,MEAN,A1ZN6V0PU8VVAH,1,WB,2.698,150
0.17,MEAN,A1ZN6V0PU8VVAH,0,WB,5.953,150
0.08,MEAN,A1ZN6V0PU8VVAH,1,WB,3.975,300
0.13,MEAN,A1ZN6V0PU8VVAH,0,WB,5.722,150
0.05,MEAN,A1ZN6V0PU8VVAH,1,WB,11.01,150
0.2,MEAN,A1ZN6V0PU8VVAH,0,WB,6.941,300
0.18,MEAN,A1ZN6V0PU8VVAH,0,WB,5.953,150
0.19,MEAN,A1ZN6V0PU8VVAH,0,WB,2.229,150
0.11,MEAN,A1ZN6V0PU8VVAH,0,WB,2.798,150
0.02,MEAN,A1ZN6V0PU8VVAH,1,WB,6.366,300
0.05,MEAN,A2IFRY1FU6PYDU,1,PB,14.747,75
0.09,MEAN,A2IFRY1FU6PYDU,1,PB,8.237,75
0.01,MEAN,A2IFRY1FU6PYDU,1,PB,6.75,75
0.04,MEAN,A2IFRY1FU6PYDU,1,PB,6.835,75
0.01,MEAN,A2IFRY1FU6PYDU,1,PB,9.448,75
0.04,MEAN,A2IFRY1FU6PYDU,1,PB,6.915,75
0.1,MEAN,A2IFRY1FU6PYDU,0,PB,13.212,75
0.0,MEAN,A2IFRY1FU6PYDU,1,PB,6.04,75
0.08,MEAN,A2IFRY1FU6PYDU,1,PB,5.184,75
0.02,MEAN,A2IFRY1FU6PYDU,1,PB,8.361,75
0.02,MEAN,A2IFRY1FU6PYDU,1,PB,5.621,75
0.06,MEAN,A2IFRY1FU6PYDU,1,PB,4.952,75
0.09,MEAN,A2IFRY1FU6PYDU,1,PB,6.909,75
0.04,MEAN,A2IFRY1FU6PYDU,1,PB,4.547,75
0.02,MEAN,A2IFRY1FU6PYDU,1,PB,4.961,75
0.1,MEAN,A2IFRY1FU6PYDU,0,PB,5.386,75
0.0,MEAN,A2IFRY1FU6PYDU,1,PB,3.075,75
0.08,MEAN,A2IFRY1FU6PYDU,1,PB,7.368,75
0.11,MEAN,A2IFRY1FU6PYDU,0,PB,7.621,75
0.07,MEAN,A2IFRY1FU6PYDU,1,PB,5.351,75
0.06,MEAN,A2IFRY1FU6PYDU,1,PB,4.977,75
0.09,MEAN,A2IFRY1FU6PYDU,1,PB,6.88,75
0.01,MEAN,A2IFRY1FU6PYDU,1,PB,2.936,75
0.05,MEAN,A2IFRY1FU6PYDU,1,PB,4.709,75
0.07,MEAN,A2IFRY1FU6PYDU,1,PB,4.365,75
0.13,MEAN,A2IFRY1FU6PYDU,0,PB,6.564,75
0.11,MEAN,A2IFRY1FU6PYDU,0,PB,3.736,75
0.09,MEAN,A2IFRY1FU6PYDU,1,PB,5.67,75
0.15,MEAN,A2IFRY1FU6PYDU,0,PB,4.187,75
0.13,MEAN,A2IFRY1FU6PYDU,0,PB,4.637,75
0.15,MEAN,A2OFN0A5CPLH57,0,WB,3.91,75
0.1,MEAN,A2OFN0A5CPLH57,0,WB,4.951,75
0.12,MEAN,A2OFN0A5CPLH57,0,WB,2.915,75
0.1,MEAN,A2OFN0A5CPLH57,0,WB,4.8,75
0.11,MEAN,A2OFN0A5CPLH57,0,WB,2.986,75
0.13,MEAN,A2OFN0A5CPLH57,0,WB,2.16,75
0.14,MEAN,A2OFN0A5CPLH57,0,WB,2.357,75
0.02,MEAN,A2OFN0A5CPLH57,1,WB,5.029,75
0.13,MEAN,A2OFN0A5CPLH57,0,WB,4.265,75
0.16,MEAN,A2OFN0A5CPLH57,0,WB,5.117,75
0.19,MEAN,A2OFN0A5CPLH57,0,WB,5.861,75
0.02,MEAN,A2OFN0A5CPLH57,1,WB,5.186,75
0.11,MEAN,A2OFN0A5CPLH57,0,WB,5.422,75
0.03,MEAN,A2OFN0A5CPLH57,1,WB,3.826,75
0.03,MEAN,A2OFN0A5CPLH57,1,WB,2.113,75
0.03,MEAN,A2OFN0A5CPLH57,1,WB,2.316,75
0.03,MEAN,A2OFN0A5CPLH57,1,WB,1.881,75
0.02,MEAN,A2OFN0A5CPLH57,1,WB,1.842,75
0.02,MEAN,A2OFN0A5CPLH57,1,WB,4.509,75
0.12,MEAN,A2OFN0A5CPLH57,0,WB,1.761,75
0.02,MEAN,A2OFN0A5CPLH57,1,WB,2.486,75
0.2,MEAN,A2OFN0A5CPLH57,0,WB,2.107,75
0.25,MEAN,A2OFN0A5CPLH57,0,WB,4.351,75
