distance,task,workerId,isCorrect,chart,time,dataSize
0.22,RANK,A3PTFE5MJV5DU1,0,ZP,23.641,75
0.22,RANK,A3PTFE5MJV5DU1,0,ZP,7.816,300
0.4,RANK,A3PTFE5MJV5DU1,0,ZP,4.299,150
0.85,RANK,A3PTFE5MJV5DU1,0,ZP,2.71,300
0.11,RANK,A3PTFE5MJV5DU1,0,ZP,1.95,300
0.35,RANK,A3PTFE5MJV5DU1,0,ZP,7.595,75
0.86,RANK,A3PTFE5MJV5DU1,0,ZP,4.605,300
0.26,RANK,A3PTFE5MJV5DU1,0,ZP,4.835,300
0.29,RANK,A3PTFE5MJV5DU1,0,ZP,3.051,300
0.11,RANK,A3PTFE5MJV5DU1,0,ZP,2.174,150
0.24,RANK,A3PTFE5MJV5DU1,0,ZP,34.617,75
0.33,RANK,A3PTFE5MJV5DU1,0,ZP,9.471,300
0.17,RANK,A3PTFE5MJV5DU1,0,ZP,4.344,150
0.5,RANK,A3PTFE5MJV5DU1,0,ZP,1.66,75
0.0,RANK,A3PTFE5MJV5DU1,1,ZP,1.637,75
0.5,RANK,A3PTFE5MJV5DU1,0,ZP,4.699,75
0.51,RANK,A3PTFE5MJV5DU1,0,ZP,2.356,75
0.03,RANK,A3PTFE5MJV5DU1,1,ZP,8.848,150
0.19,RANK,A3PTFE5MJV5DU1,0,ZP,2.356,150
0.64,RANK,A3PTFE5MJV5DU1,0,ZP,3.042,300
0.33,RANK,A3PTFE5MJV5DU1,0,ZP,23.156,150
0.1,RANK,A3PTFE5MJV5DU1,0,ZP,13.154,300
0.26,RANK,A3PTFE5MJV5DU1,0,ZP,3.349,75
0.1,RANK,A3PTFE5MJV5DU1,0,ZP,1.816,150
0.64,RANK,A3PTFE5MJV5DU1,0,ZP,3.302,300
0.59,RANK,A3PTFE5MJV5DU1,0,ZP,5.069,150
0.11,RANK,A3PTFE5MJV5DU1,1,ZP,2.791,75
0.45,RANK,A3PTFE5MJV5DU1,0,ZP,4.097,150
0.12,RANK,A3PTFE5MJV5DU1,1,ZP,3.178,75
0.05,RANK,A3PTFE5MJV5DU1,1,ZP,2.637,150
0.07,RANK,A22ON3MIIG0IJA,0,KB,11.302,150
0.05,RANK,A22ON3MIIG0IJA,0,KB,2.413,300
0.05,RANK,A22ON3MIIG0IJA,1,KB,6.775,75
0.02,RANK,A22ON3MIIG0IJA,1,KB,3.377,300
0.16,RANK,A22ON3MIIG0IJA,0,KB,3.54,75
0.18,RANK,A22ON3MIIG0IJA,0,KB,2.302,75
0.03,RANK,A22ON3MIIG0IJA,0,KB,2.831,300
0.39,RANK,A22ON3MIIG0IJA,0,KB,4.246,75
0.04,RANK,A22ON3MIIG0IJA,0,KB,6.327,300
0.16,RANK,A22ON3MIIG0IJA,0,KB,2.94,300
0.03,RANK,A22ON3MIIG0IJA,1,KB,4.054,150
0.03,RANK,A22ON3MIIG0IJA,1,KB,2.591,300
0.19,RANK,A22ON3MIIG0IJA,0,KB,3.548,150
0.15,RANK,A22ON3MIIG0IJA,0,KB,2.367,75
0.05,RANK,A22ON3MIIG0IJA,1,KB,3.298,150
0.14,RANK,A22ON3MIIG0IJA,0,KB,3.314,300
0.29,RANK,A22ON3MIIG0IJA,0,KB,2.043,150
0.11,RANK,A22ON3MIIG0IJA,1,KB,2.543,75
0.03,RANK,A22ON3MIIG0IJA,1,KB,1.86,75
0.19,RANK,A22ON3MIIG0IJA,0,KB,4.264,150
0.07,RANK,A22ON3MIIG0IJA,1,KB,4.297,75
0.12,RANK,A22ON3MIIG0IJA,1,KB,2.089,75
0.31,RANK,A22ON3MIIG0IJA,0,KB,3.797,150
0.15,RANK,A22ON3MIIG0IJA,0,KB,3.174,300
0.03,RANK,A22ON3MIIG0IJA,1,KB,4.449,150
0.2,RANK,A22ON3MIIG0IJA,0,KB,3.766,300
0.1,RANK,A22ON3MIIG0IJA,0,KB,3.462,150
0.05,RANK,A22ON3MIIG0IJA,0,KB,2.943,300
0.23,RANK,A22ON3MIIG0IJA,0,KB,4.578,75
0.07,RANK,A22ON3MIIG0IJA,0,KB,2.357,150
0.05,RANK,A3N7R7P9HP2YB6,0,TM,34.821,300
0.11,RANK,A3N7R7P9HP2YB6,0,TM,2.696,150
0.05,RANK,A3N7R7P9HP2YB6,1,TM,2.208,75
0.17,RANK,A3N7R7P9HP2YB6,0,TM,2.12,300
0.13,RANK,A3N7R7P9HP2YB6,0,TM,4.495,150
0.36,RANK,A3N7R7P9HP2YB6,0,TM,6.929,300
0.03,RANK,A3N7R7P9HP2YB6,1,TM,4.353,75
0.12,RANK,A3N7R7P9HP2YB6,1,TM,2.74,75
0.22,RANK,A3N7R7P9HP2YB6,0,TM,1.967,75
0.05,RANK,A3N7R7P9HP2YB6,0,TM,2.642,300
0.16,RANK,A3N7R7P9HP2YB6,0,TM,3.224,150
0.03,RANK,A3N7R7P9HP2YB6,1,TM,4.963,150
0.05,RANK,A3N7R7P9HP2YB6,1,TM,1.567,150
0.17,RANK,A3N7R7P9HP2YB6,0,TM,6.864,150
0.18,RANK,A3N7R7P9HP2YB6,0,TM,2.696,75
0.1,RANK,A3N7R7P9HP2YB6,0,TM,4.665,300
0.03,RANK,A3N7R7P9HP2YB6,1,TM,3.546,300
0.09,RANK,A3N7R7P9HP2YB6,0,TM,1.888,150
0.26,RANK,A3N7R7P9HP2YB6,0,TM,2.319,300
0.14,RANK,A3N7R7P9HP2YB6,0,TM,3.629,300
0.15,RANK,A3N7R7P9HP2YB6,0,TM,5.372,300
0.04,RANK,A3N7R7P9HP2YB6,1,TM,4.969,75
0.11,RANK,A3N7R7P9HP2YB6,1,TM,2.823,75
0.05,RANK,A3N7R7P9HP2YB6,1,TM,2.01,150
0.13,RANK,A3N7R7P9HP2YB6,0,TM,1.905,150
0.05,RANK,A3N7R7P9HP2YB6,1,TM,4.577,75
0.43,RANK,A3N7R7P9HP2YB6,0,TM,3.036,75
0.2,RANK,A3N7R7P9HP2YB6,0,TM,4.01,75
0.02,RANK,A3N7R7P9HP2YB6,1,TM,2.976,300
0.29,RANK,A3N7R7P9HP2YB6,0,TM,5.972,150
0.34,RANK,A22UZT41I9G9NL,0,WB,11.216,150
0.51,RANK,A22UZT41I9G9NL,0,WB,7.58,300
0.38,RANK,A22UZT41I9G9NL,0,WB,5.89,150
0.85,RANK,A22UZT41I9G9NL,0,WB,10.424,300
0.11,RANK,A22UZT41I9G9NL,0,WB,4.684,150
0.26,RANK,A22UZT41I9G9NL,0,WB,6.978,300
0.45,RANK,A22UZT41I9G9NL,0,WB,4.59,75
0.0,RANK,A22UZT41I9G9NL,1,WB,4.822,75
0.04,RANK,A22UZT41I9G9NL,0,WB,3.83,300
0.04,RANK,A22UZT41I9G9NL,0,WB,4.622,300
0.11,RANK,A22UZT41I9G9NL,1,WB,3.294,75
0.26,RANK,A22UZT41I9G9NL,0,WB,3.236,150
0.11,RANK,A22UZT41I9G9NL,1,WB,2.162,75
0.04,RANK,A22UZT41I9G9NL,1,WB,2.508,75
0.08,RANK,A22UZT41I9G9NL,1,WB,2.318,75
0.26,RANK,A22UZT41I9G9NL,0,WB,1.752,75
0.11,RANK,A22UZT41I9G9NL,0,WB,3.504,150
0.86,RANK,A22UZT41I9G9NL,0,WB,1.64,300
0.1,RANK,A22UZT41I9G9NL,0,WB,1.616,150
0.28,RANK,A22UZT41I9G9NL,0,WB,3.78,75
0.36,RANK,A22UZT41I9G9NL,0,WB,2.346,75
0.03,RANK,A22UZT41I9G9NL,1,WB,5.326,150
0.19,RANK,A22UZT41I9G9NL,0,WB,2.628,75
0.5,RANK,A22UZT41I9G9NL,0,WB,2.156,300
0.15,RANK,A22UZT41I9G9NL,0,WB,4.622,300
0.05,RANK,A22UZT41I9G9NL,1,WB,1.836,150
0.11,RANK,A22UZT41I9G9NL,0,WB,1.534,150
0.05,RANK,A22UZT41I9G9NL,0,WB,2.046,300
0.46,RANK,A22UZT41I9G9NL,0,WB,1.77,150
0.0,RANK,A22UZT41I9G9NL,1,WB,1.58,300
0.01,RANK,A38LEVBZ3P5F6T,1,TM,11.8,75
0.25,RANK,A38LEVBZ3P5F6T,0,TM,10.744,300
0.1,RANK,A38LEVBZ3P5F6T,0,TM,14.78,300
0.47,RANK,A38LEVBZ3P5F6T,0,TM,8.92,75
0.12,RANK,A38LEVBZ3P5F6T,1,TM,17.816,75
0.02,RANK,A38LEVBZ3P5F6T,1,TM,7.648,300
0.03,RANK,A38LEVBZ3P5F6T,1,TM,12.022,75
0.01,RANK,A38LEVBZ3P5F6T,1,TM,13.236,300
0.03,RANK,A38LEVBZ3P5F6T,1,TM,9.81,150
0.0,RANK,A38LEVBZ3P5F6T,1,TM,10.448,150
0.04,RANK,A38LEVBZ3P5F6T,0,TM,13.024,300
0.03,RANK,A38LEVBZ3P5F6T,1,TM,6.44,150
0.03,RANK,A38LEVBZ3P5F6T,0,TM,9.3,300
0.02,RANK,A38LEVBZ3P5F6T,1,TM,4.861,150
0.06,RANK,A38LEVBZ3P5F6T,1,TM,11.593,150
0.26,RANK,A38LEVBZ3P5F6T,0,TM,7.247,300
0.12,RANK,A38LEVBZ3P5F6T,1,TM,11.946,75
0.04,RANK,A38LEVBZ3P5F6T,1,TM,10.684,75
0.03,RANK,A38LEVBZ3P5F6T,1,TM,2.42,75
0.01,RANK,A38LEVBZ3P5F6T,1,TM,7.647,150
0.32,RANK,A38LEVBZ3P5F6T,0,TM,3.129,150
0.11,RANK,A38LEVBZ3P5F6T,0,TM,9.627,150
0.21,RANK,A38LEVBZ3P5F6T,0,TM,7.876,300
0.05,RANK,A38LEVBZ3P5F6T,1,TM,12.775,75
0.02,RANK,A38LEVBZ3P5F6T,1,TM,6.572,300
0.18,RANK,A38LEVBZ3P5F6T,0,TM,3.141,75
0.03,RANK,A38LEVBZ3P5F6T,1,TM,9.837,75
0.49,RANK,A38LEVBZ3P5F6T,0,TM,5.536,150
0.04,RANK,A38LEVBZ3P5F6T,0,TM,11.374,300
0.03,RANK,A38LEVBZ3P5F6T,1,TM,11.117,150
0.35,RANK,A3E2ES5KH0RKBZ,0,LL,8.548,75
0.01,RANK,A3E2ES5KH0RKBZ,1,LL,7.376,150
0.06,RANK,A3E2ES5KH0RKBZ,0,LL,22.701,300
0.02,RANK,A3E2ES5KH0RKBZ,1,LL,7.014,150
0.04,RANK,A3E2ES5KH0RKBZ,1,LL,8.98,75
0.02,RANK,A3E2ES5KH0RKBZ,1,LL,9.467,300
0.02,RANK,A3E2ES5KH0RKBZ,1,LL,10.875,300
0.01,RANK,A3E2ES5KH0RKBZ,1,LL,9.105,75
0.3,RANK,A3E2ES5KH0RKBZ,0,LL,13.16,75
0.05,RANK,A3E2ES5KH0RKBZ,1,LL,10.109,75
0.03,RANK,A3E2ES5KH0RKBZ,1,LL,8.817,150
0.03,RANK,A3E2ES5KH0RKBZ,1,LL,12.855,150
0.12,RANK,A3E2ES5KH0RKBZ,0,LL,14.043,300
0.11,RANK,A3E2ES5KH0RKBZ,0,LL,6.889,150
0.13,RANK,A3E2ES5KH0RKBZ,0,LL,11.857,150
0.03,RANK,A3E2ES5KH0RKBZ,1,LL,12.688,75
0.09,RANK,A3E2ES5KH0RKBZ,0,LL,10.759,300
0.03,RANK,A3E2ES5KH0RKBZ,0,LL,11.776,300
0.04,RANK,A3E2ES5KH0RKBZ,1,LL,8.779,75
0.01,RANK,A3E2ES5KH0RKBZ,1,LL,12.335,300
0.09,RANK,A3E2ES5KH0RKBZ,0,LL,10.288,300
0.24,RANK,A3E2ES5KH0RKBZ,0,LL,10.55,300
0.07,RANK,A3E2ES5KH0RKBZ,0,LL,13.294,150
0.15,RANK,A3E2ES5KH0RKBZ,0,LL,9.893,150
0.16,RANK,A3E2ES5KH0RKBZ,0,LL,14.063,75
0.07,RANK,A3E2ES5KH0RKBZ,1,LL,10.422,75
0.08,RANK,A3E2ES5KH0RKBZ,1,LL,10.107,75
0.05,RANK,A3E2ES5KH0RKBZ,1,LL,17.278,150
0.16,RANK,A3E2ES5KH0RKBZ,0,LL,8.816,300
0.1,RANK,A3E2ES5KH0RKBZ,0,LL,12.652,150
0.0,RANK,A4J4GGMKJ68L0,1,WB,38.819,150
0.7,RANK,A4J4GGMKJ68L0,0,WB,45.787,300
0.03,RANK,A4J4GGMKJ68L0,1,WB,6.372,75
0.03,RANK,A4J4GGMKJ68L0,1,WB,6.03,150
0.04,RANK,A4J4GGMKJ68L0,1,WB,6.414,75
0.09,RANK,A4J4GGMKJ68L0,0,WB,6.936,150
0.17,RANK,A4J4GGMKJ68L0,0,WB,4.851,300
0.01,RANK,A4J4GGMKJ68L0,1,WB,2.654,150
0.02,RANK,A4J4GGMKJ68L0,1,WB,3.17,300
0.03,RANK,A4J4GGMKJ68L0,1,WB,2.205,75
0.19,RANK,A4J4GGMKJ68L0,0,WB,5.351,150
0.1,RANK,A4J4GGMKJ68L0,0,WB,1.953,150
0.08,RANK,A4J4GGMKJ68L0,1,WB,4.662,75
0.03,RANK,A4J4GGMKJ68L0,1,WB,9.125,150
0.01,RANK,A4J4GGMKJ68L0,1,WB,7.138,75
0.01,RANK,A4J4GGMKJ68L0,1,WB,3.008,300
0.11,RANK,A4J4GGMKJ68L0,0,WB,10.84,150
0.02,RANK,A4J4GGMKJ68L0,1,WB,1.539,150
0.03,RANK,A4J4GGMKJ68L0,1,WB,3.254,300
0.05,RANK,A4J4GGMKJ68L0,1,WB,4.233,75
0.18,RANK,A4J4GGMKJ68L0,0,WB,3.551,75
0.03,RANK,A4J4GGMKJ68L0,1,WB,2.436,300
0.06,RANK,A4J4GGMKJ68L0,0,WB,3.958,300
0.09,RANK,A4J4GGMKJ68L0,0,WB,1.121,300
0.03,RANK,A4J4GGMKJ68L0,1,WB,9.231,75
0.0,RANK,A4J4GGMKJ68L0,1,WB,1.291,75
0.14,RANK,A4J4GGMKJ68L0,0,WB,2.919,300
0.12,RANK,A4J4GGMKJ68L0,0,WB,1.565,300
0.14,RANK,A4J4GGMKJ68L0,0,WB,3.122,150
0.01,RANK,A4J4GGMKJ68L0,1,WB,2.621,75
0.11,RANK,AVJRDW4LPT7QF,0,KB,19.423,300
0.18,RANK,AVJRDW4LPT7QF,0,KB,7.245,75
0.12,RANK,AVJRDW4LPT7QF,0,KB,8.928,150
0.1,RANK,AVJRDW4LPT7QF,0,KB,5.441,300
0.03,RANK,AVJRDW4LPT7QF,1,KB,3.472,75
0.24,RANK,AVJRDW4LPT7QF,0,KB,5.142,150
0.07,RANK,AVJRDW4LPT7QF,0,KB,5.163,150
0.03,RANK,AVJRDW4LPT7QF,1,KB,3.559,150
0.2,RANK,AVJRDW4LPT7QF,0,KB,7.644,300
0.1,RANK,AVJRDW4LPT7QF,0,KB,6.907,300
0.05,RANK,AVJRDW4LPT7QF,1,KB,4.581,150
0.34,RANK,AVJRDW4LPT7QF,0,KB,7.403,75
0.03,RANK,AVJRDW4LPT7QF,1,KB,6.888,150
0.01,RANK,AVJRDW4LPT7QF,1,KB,3.638,75
0.01,RANK,AVJRDW4LPT7QF,1,KB,4.088,300
0.0,RANK,AVJRDW4LPT7QF,1,KB,4.566,150
0.15,RANK,AVJRDW4LPT7QF,0,KB,6.211,75
0.32,RANK,AVJRDW4LPT7QF,0,KB,6.518,75
0.24,RANK,AVJRDW4LPT7QF,0,KB,4.749,75
0.29,RANK,AVJRDW4LPT7QF,0,KB,5.015,300
0.08,RANK,AVJRDW4LPT7QF,1,KB,10.064,75
0.25,RANK,AVJRDW4LPT7QF,0,KB,3.674,150
0.23,RANK,AVJRDW4LPT7QF,0,KB,3.274,75
0.05,RANK,AVJRDW4LPT7QF,0,KB,5.519,300
0.15,RANK,AVJRDW4LPT7QF,0,KB,5.193,150
0.3,RANK,AVJRDW4LPT7QF,0,KB,4.579,75
0.16,RANK,AVJRDW4LPT7QF,0,KB,3.619,150
0.14,RANK,AVJRDW4LPT7QF,0,KB,4.02,300
0.05,RANK,AVJRDW4LPT7QF,0,KB,5.486,300
0.03,RANK,AVJRDW4LPT7QF,0,KB,5.571,300
0.05,RANK,A1TM0YUPC90UFZ,1,LL,3.196,150
0.01,RANK,A1TM0YUPC90UFZ,1,LL,1.792,75
0.19,RANK,A1TM0YUPC90UFZ,0,LL,2.508,75
0.05,RANK,A1TM0YUPC90UFZ,1,LL,3.404,150
0.3,RANK,A1TM0YUPC90UFZ,0,LL,4.978,300
0.03,RANK,A1TM0YUPC90UFZ,1,LL,3.16,150
0.12,RANK,A1TM0YUPC90UFZ,0,LL,2.71,150
0.07,RANK,A1TM0YUPC90UFZ,1,LL,2.226,75
0.12,RANK,A1TM0YUPC90UFZ,1,LL,1.62,75
0.09,RANK,A1TM0YUPC90UFZ,1,LL,2.818,75
0.09,RANK,A1TM0YUPC90UFZ,1,LL,2.686,75
0.24,RANK,A1TM0YUPC90UFZ,0,LL,2.054,300
0.03,RANK,A1TM0YUPC90UFZ,0,LL,5.424,300
0.12,RANK,A1TM0YUPC90UFZ,0,LL,3.214,300
0.15,RANK,A1TM0YUPC90UFZ,0,LL,2.874,300
0.23,RANK,A1TM0YUPC90UFZ,0,LL,2.918,150
0.36,RANK,A1TM0YUPC90UFZ,0,LL,6.532,300
0.0,RANK,A1TM0YUPC90UFZ,1,LL,2.892,300
0.19,RANK,A1TM0YUPC90UFZ,0,LL,1.494,300
0.72,RANK,A1TM0YUPC90UFZ,0,LL,4.904,300
0.07,RANK,A1TM0YUPC90UFZ,0,LL,2.35,150
0.01,RANK,A1TM0YUPC90UFZ,1,LL,2.296,75
0.36,RANK,A1TM0YUPC90UFZ,0,LL,2.778,75
0.15,RANK,A1TM0YUPC90UFZ,0,LL,2.472,300
0.04,RANK,A1TM0YUPC90UFZ,1,LL,2.816,150
0.17,RANK,A1TM0YUPC90UFZ,0,LL,1.962,150
0.09,RANK,A1TM0YUPC90UFZ,1,LL,6.452,75
0.05,RANK,A1TM0YUPC90UFZ,1,LL,1.67,150
0.0,RANK,A1TM0YUPC90UFZ,1,LL,2.54,150
0.11,RANK,A1TM0YUPC90UFZ,1,LL,1.552,75
0.32,RANK,A2LJU9I5WC9E54,0,PB,8.509,150
0.57,RANK,A2LJU9I5WC9E54,0,PB,13.102,75
0.42,RANK,A2LJU9I5WC9E54,0,PB,5.564,75
0.35,RANK,A2LJU9I5WC9E54,0,PB,9.08,75
0.0,RANK,A2LJU9I5WC9E54,1,PB,0.373,300
0.03,RANK,A2LJU9I5WC9E54,1,PB,7.384,150
0.1,RANK,A2LJU9I5WC9E54,0,PB,14.298,150
0.85,RANK,A2LJU9I5WC9E54,0,PB,5.962,300
0.1,RANK,A2LJU9I5WC9E54,0,PB,4.098,150
0.18,RANK,A2LJU9I5WC9E54,0,PB,6.473,75
0.38,RANK,A2LJU9I5WC9E54,0,PB,7.42,150
0.01,RANK,A2LJU9I5WC9E54,1,PB,5.799,75
0.4,RANK,A2LJU9I5WC9E54,0,PB,3.656,150
0.71,RANK,A2LJU9I5WC9E54,0,PB,8.24,300
0.2,RANK,A2LJU9I5WC9E54,0,PB,9.788,75
0.36,RANK,A2LJU9I5WC9E54,0,PB,2.818,75
0.26,RANK,A2LJU9I5WC9E54,0,PB,4.739,75
0.45,RANK,A2LJU9I5WC9E54,0,PB,14.858,75
0.86,RANK,A2LJU9I5WC9E54,0,PB,5.297,300
0.15,RANK,A2LJU9I5WC9E54,0,PB,4.357,300
0.64,RANK,A2LJU9I5WC9E54,0,PB,9.763,300
0.1,RANK,A2LJU9I5WC9E54,0,PB,3.202,300
0.11,RANK,A2LJU9I5WC9E54,0,PB,3.017,150
0.32,RANK,A2LJU9I5WC9E54,0,PB,17.503,75
0.33,RANK,A2LJU9I5WC9E54,0,PB,2.916,150
0.05,RANK,A2LJU9I5WC9E54,1,PB,4.427,150
0.39,RANK,A2LJU9I5WC9E54,0,PB,4.82,150
0.11,RANK,A2LJU9I5WC9E54,0,PB,3.233,300
0.13,RANK,A2LJU9I5WC9E54,0,PB,9.232,300
0.08,RANK,A2LJU9I5WC9E54,0,PB,5.516,300
0.57,RANK,A1X1IRFYQZ40LD,0,KB,8.77,75
0.2,RANK,A1X1IRFYQZ40LD,0,KB,18.97,300
0.03,RANK,A1X1IRFYQZ40LD,1,KB,14.396,150
0.11,RANK,A1X1IRFYQZ40LD,0,KB,9.115,150
0.46,RANK,A1X1IRFYQZ40LD,0,KB,4.518,75
0.05,RANK,A1X1IRFYQZ40LD,1,KB,6.376,150
0.04,RANK,A1X1IRFYQZ40LD,1,KB,5.231,75
0.27,RANK,A1X1IRFYQZ40LD,0,KB,4.755,150
0.1,RANK,A1X1IRFYQZ40LD,0,KB,10.62,300
0.12,RANK,A1X1IRFYQZ40LD,0,KB,11.212,300
0.17,RANK,A1X1IRFYQZ40LD,0,KB,4.203,300
0.03,RANK,A1X1IRFYQZ40LD,1,KB,7.373,150
0.04,RANK,A1X1IRFYQZ40LD,1,KB,3.893,75
0.11,RANK,A1X1IRFYQZ40LD,0,KB,7.031,300
0.26,RANK,A1X1IRFYQZ40LD,0,KB,7.494,150
0.23,RANK,A1X1IRFYQZ40LD,0,KB,14.153,300
0.11,RANK,A1X1IRFYQZ40LD,1,KB,4.637,75
0.22,RANK,A1X1IRFYQZ40LD,0,KB,9.222,150
0.08,RANK,A1X1IRFYQZ40LD,1,KB,6.283,75
0.07,RANK,A1X1IRFYQZ40LD,0,KB,9.075,300
0.07,RANK,A1X1IRFYQZ40LD,1,KB,11.571,75
0.01,RANK,A1X1IRFYQZ40LD,1,KB,3.036,300
0.22,RANK,A1X1IRFYQZ40LD,0,KB,11.138,75
0.06,RANK,A1X1IRFYQZ40LD,1,KB,14.48,150
0.12,RANK,A1X1IRFYQZ40LD,0,KB,9.285,300
0.5,RANK,A1X1IRFYQZ40LD,0,KB,3.195,300
0.04,RANK,A1X1IRFYQZ40LD,1,KB,8.323,150
0.18,RANK,A1X1IRFYQZ40LD,0,KB,4.459,75
0.02,RANK,A1X1IRFYQZ40LD,1,KB,7.853,150
0.22,RANK,A1X1IRFYQZ40LD,0,KB,4.012,75
0.05,RANK,A183WYXN12P2TJ,1,TM,4.368,75
0.16,RANK,A183WYXN12P2TJ,0,TM,1.782,75
0.12,RANK,A183WYXN12P2TJ,1,TM,3.814,75
0.0,RANK,A183WYXN12P2TJ,1,TM,4.768,150
0.01,RANK,A183WYXN12P2TJ,1,TM,3.296,75
0.09,RANK,A183WYXN12P2TJ,0,TM,8.688,150
0.02,RANK,A183WYXN12P2TJ,1,TM,1.378,150
0.2,RANK,A183WYXN12P2TJ,0,TM,1.612,75
0.21,RANK,A183WYXN12P2TJ,0,TM,6.49,300
0.29,RANK,A183WYXN12P2TJ,0,TM,1.616,150
0.22,RANK,A183WYXN12P2TJ,0,TM,2.34,300
0.19,RANK,A183WYXN12P2TJ,0,TM,3.02,150
0.16,RANK,A183WYXN12P2TJ,0,TM,1.782,300
0.04,RANK,A183WYXN12P2TJ,1,TM,1.722,75
0.16,RANK,A183WYXN12P2TJ,0,TM,1.968,75
0.13,RANK,A183WYXN12P2TJ,0,TM,1.802,300
0.09,RANK,A183WYXN12P2TJ,0,TM,2.576,300
0.11,RANK,A183WYXN12P2TJ,1,TM,4.422,75
0.19,RANK,A183WYXN12P2TJ,0,TM,6.194,150
0.02,RANK,A183WYXN12P2TJ,1,TM,1.98,300
0.1,RANK,A183WYXN12P2TJ,0,TM,9.166,300
0.05,RANK,A183WYXN12P2TJ,1,TM,4.136,75
0.05,RANK,A183WYXN12P2TJ,0,TM,2.64,300
0.03,RANK,A183WYXN12P2TJ,0,TM,1.562,300
0.05,RANK,A183WYXN12P2TJ,0,TM,3.618,300
0.04,RANK,A183WYXN12P2TJ,1,TM,2.208,75
0.11,RANK,A183WYXN12P2TJ,0,TM,1.498,150
0.07,RANK,A183WYXN12P2TJ,0,TM,2.276,150
0.03,RANK,A183WYXN12P2TJ,1,TM,4.078,150
0.03,RANK,A2B5Y658XECK2Y,0,TM,16.803,300
0.03,RANK,A2B5Y658XECK2Y,1,TM,5.553,150
0.12,RANK,A2B5Y658XECK2Y,0,TM,2.954,150
0.04,RANK,A2B5Y658XECK2Y,0,TM,6.818,300
0.07,RANK,A2B5Y658XECK2Y,1,TM,5.642,75
0.05,RANK,A2B5Y658XECK2Y,0,TM,7.152,300
0.1,RANK,A2B5Y658XECK2Y,0,TM,3.015,150
0.03,RANK,A2B5Y658XECK2Y,1,TM,5.369,75
0.02,RANK,A2B5Y658XECK2Y,1,TM,4.098,150
0.08,RANK,A2B5Y658XECK2Y,1,TM,5.196,75
0.1,RANK,A2B5Y658XECK2Y,0,TM,11.011,300
0.03,RANK,A2B5Y658XECK2Y,1,TM,5.751,75
0.05,RANK,A2B5Y658XECK2Y,1,TM,2.556,75
0.11,RANK,A2B5Y658XECK2Y,0,TM,1.939,150
0.05,RANK,A2B5Y658XECK2Y,0,TM,2.841,300
0.22,RANK,A2B5Y658XECK2Y,0,TM,5.713,150
0.16,RANK,A2B5Y658XECK2Y,0,TM,3.9,300
0.19,RANK,A2B5Y658XECK2Y,0,TM,5.201,75
0.04,RANK,A2B5Y658XECK2Y,1,TM,4.833,150
0.04,RANK,A2B5Y658XECK2Y,1,TM,1.82,75
0.06,RANK,A2B5Y658XECK2Y,0,TM,4.185,300
0.05,RANK,A2B5Y658XECK2Y,1,TM,3.827,150
0.02,RANK,A2B5Y658XECK2Y,1,TM,3.376,300
0.3,RANK,A2B5Y658XECK2Y,0,TM,2.675,75
0.01,RANK,A2B5Y658XECK2Y,1,TM,6.273,150
0.11,RANK,A2B5Y658XECK2Y,1,TM,2.191,75
0.22,RANK,A2B5Y658XECK2Y,0,TM,3.752,300
0.21,RANK,A2B5Y658XECK2Y,0,TM,2.821,300
0.05,RANK,A2B5Y658XECK2Y,1,TM,2.549,75
0.07,RANK,A2B5Y658XECK2Y,0,TM,3.124,150
0.22,RANK,A2JP9IKRHNLRPI,0,PB,3.375,300
0.86,RANK,A2JP9IKRHNLRPI,0,PB,4.11,300
0.09,RANK,A2JP9IKRHNLRPI,0,PB,2.229,300
0.36,RANK,A2JP9IKRHNLRPI,0,PB,3.196,75
0.5,RANK,A2JP9IKRHNLRPI,0,PB,3.256,300
0.03,RANK,A2JP9IKRHNLRPI,1,PB,1.992,150
0.51,RANK,A2JP9IKRHNLRPI,0,PB,2.88,75
0.26,RANK,A2JP9IKRHNLRPI,0,PB,1.497,150
0.19,RANK,A2JP9IKRHNLRPI,0,PB,1.737,300
0.29,RANK,A2JP9IKRHNLRPI,0,PB,1.326,300
0.16,RANK,A2JP9IKRHNLRPI,0,PB,2.025,75
0.11,RANK,A2JP9IKRHNLRPI,0,PB,3.781,150
0.19,RANK,A2JP9IKRHNLRPI,0,PB,1.9,150
0.02,RANK,A2JP9IKRHNLRPI,1,PB,2.723,150
0.19,RANK,A2JP9IKRHNLRPI,0,PB,1.89,150
0.01,RANK,A2JP9IKRHNLRPI,1,PB,3.201,75
0.11,RANK,A2JP9IKRHNLRPI,0,PB,1.729,150
0.37,RANK,A2JP9IKRHNLRPI,0,PB,1.985,300
0.12,RANK,A2JP9IKRHNLRPI,1,PB,1.375,75
0.85,RANK,A2JP9IKRHNLRPI,0,PB,2.443,300
0.18,RANK,A2JP9IKRHNLRPI,0,PB,3.064,75
0.11,RANK,A2JP9IKRHNLRPI,0,PB,2.587,150
0.2,RANK,A2JP9IKRHNLRPI,0,PB,1.379,300
0.26,RANK,A2JP9IKRHNLRPI,0,PB,1.715,75
0.2,RANK,A2JP9IKRHNLRPI,0,PB,1.179,150
0.04,RANK,A2JP9IKRHNLRPI,1,PB,1.83,75
0.28,RANK,A2JP9IKRHNLRPI,0,PB,1.305,75
0.03,RANK,A2JP9IKRHNLRPI,1,PB,1.482,300
