distance,task,isComparisonCorrect,workerId,isPercentCorrect,chart,time,dataSize,timeMid
0.78,COMP,0,AL158Z6G37M83,0,KB,13.259,150,6.492
0.57,COMP,0,AL158Z6G37M83,0,KB,18.954,150,6.331
0.87,COMP,1,AL158Z6G37M83,0,KB,10.789,150,7.287
0.13,COMP,1,AL158Z6G37M83,0,KB,18.457,75,4.611
0.12,COMP,1,AL158Z6G37M83,0,KB,16.069,75,5.564
0.43,COMP,0,AL158Z6G37M83,0,KB,14.156,75,6.493
0.28,COMP,1,AL158Z6G37M83,0,KB,11.168,150,6.161
0.18,COMP,1,AL158Z6G37M83,0,KB,7.562,150,4.989
0.67,COMP,0,AL158Z6G37M83,0,KB,8.284,150,4.66
0.03,COMP,1,AL158Z6G37M83,1,KB,10.897,75,4.738
0.18,COMP,1,AL158Z6G37M83,0,KB,10.773,75,4.868
0.12,COMP,0,AL158Z6G37M83,0,KB,10.862,300,8.576
0.57,COMP,1,AL158Z6G37M83,0,KB,9.242,300,7.085
0.03,COMP,1,AL158Z6G37M83,1,KB,8.255,300,5.838
0.43,COMP,0,AL158Z6G37M83,0,KB,7.509,300,4.211
0.42,COMP,0,AL158Z6G37M83,0,KB,9.246,300,5.863
0.03,COMP,1,A2HPEX0788BPXI,1,PB,7.154,150,3.657
0.12,COMP,1,A2HPEX0788BPXI,0,PB,4.827,300,2.9
0.03,COMP,1,A2HPEX0788BPXI,1,PB,7.444,75,2.397
0.02,COMP,1,A2HPEX0788BPXI,1,PB,6.608,300,2.419
0.08,COMP,1,A2HPEX0788BPXI,1,PB,4.971,75,3.516
0.08,COMP,1,A2HPEX0788BPXI,1,PB,6.425,300,2.241
0.03,COMP,1,A2HPEX0788BPXI,1,PB,7.071,300,3.096
0.02,COMP,1,A2HPEX0788BPXI,1,PB,5.956,300,3.5
0.07,COMP,1,A2HPEX0788BPXI,1,PB,6.348,75,2.325
0.07,COMP,1,A2HPEX0788BPXI,1,PB,5.191,150,3.28
0.03,COMP,1,A2HPEX0788BPXI,1,PB,6.459,150,3.835
0.02,COMP,1,A2HPEX0788BPXI,1,PB,4.353,75,2.522
0.02,COMP,1,A2HPEX0788BPXI,1,PB,6.961,300,2.506
0.03,COMP,1,A2HPEX0788BPXI,1,PB,7.673,75,3.193
0.07,COMP,1,A2HPEX0788BPXI,1,PB,7.98,75,2.118
0.02,COMP,1,A2HPEX0788BPXI,1,PB,5.485,300,2.694
0.12,COMP,1,A2HPEX0788BPXI,0,PB,6.641,300,3.419
0.02,COMP,1,A2HPEX0788BPXI,1,PB,6.676,300,3.853
0.03,COMP,1,A2HPEX0788BPXI,1,PB,5.558,150,1.95
0.07,COMP,1,A2HPEX0788BPXI,1,PB,5.937,150,2.212
0.12,COMP,1,A2HPEX0788BPXI,0,PB,5.538,75,2.232
0.12,COMP,1,A2HPEX0788BPXI,0,PB,5.16,150,2.306
0.23,COMP,1,A2HPEX0788BPXI,0,PB,3.481,75,2.002
0.03,COMP,1,A2HPEX0788BPXI,1,PB,5.945,75,2.434
0.02,COMP,1,A2HPEX0788BPXI,1,PB,4.457,150,2.403
0.08,COMP,1,A2HPEX0788BPXI,1,PB,5.896,150,2.433
0.03,COMP,1,A2HPEX0788BPXI,1,PB,4.927,300,2.294
0.07,COMP,1,A2HPEX0788BPXI,1,PB,3.658,75,2.163
0.02,COMP,1,A2HPEX0788BPXI,1,PB,4.332,150,2.38
0.08,COMP,1,A2HPEX0788BPXI,1,PB,4.18,150,2.293
0.23,COMP,1,A31681CCEVDIH3,0,PB,14.704,150,3.842
0.78,COMP,0,A31681CCEVDIH3,0,PB,11.462,150,6.49
0.07,COMP,1,A31681CCEVDIH3,1,PB,10.052,300,8.37
0.02,COMP,1,A31681CCEVDIH3,1,PB,5.636,150,3.928
0.32,COMP,1,A31681CCEVDIH3,0,PB,5.674,75,2.838
0.02,COMP,1,A31681CCEVDIH3,1,PB,8.128,75,5.726
0.47,COMP,1,A31681CCEVDIH3,0,PB,4.728,300,2.788
0.08,COMP,1,A31681CCEVDIH3,1,PB,4.904,150,2.894
0.67,COMP,0,A31681CCEVDIH3,0,PB,5.548,150,3.732
0.12,COMP,0,A31681CCEVDIH3,0,PB,4.362,300,2.998
0.17,COMP,0,A31681CCEVDIH3,0,PB,4.602,300,2.056
0.22,COMP,0,A31681CCEVDIH3,0,PB,6.434,75,3.466
0.12,COMP,1,A31681CCEVDIH3,0,PB,6.386,75,3.924
0.22,COMP,1,A31681CCEVDIH3,0,PB,7.804,150,3.898
0.53,COMP,1,A31681CCEVDIH3,0,PB,5.132,75,2.778
0.33,COMP,0,A31681CCEVDIH3,0,PB,5.19,300,3.068
0.52,COMP,1,A31681CCEVDIH3,0,PB,5.846,75,2.88
0.42,COMP,1,A31681CCEVDIH3,0,PB,6.088,150,5.114
0.42,COMP,1,A31681CCEVDIH3,0,PB,6.808,150,5.114
0.87,COMP,1,A31681CCEVDIH3,0,PB,7.37,300,5.088
0.13,COMP,0,A31681CCEVDIH3,0,PB,6.58,75,4.562
0.42,COMP,1,A31681CCEVDIH3,0,PB,3.518,150,1.972
0.13,COMP,1,A31681CCEVDIH3,0,PB,5.938,150,4.356
0.08,COMP,0,A31681CCEVDIH3,1,PB,24.344,300,21.292
0.38,COMP,1,A31681CCEVDIH3,0,PB,7.192,300,3.542
0.33,COMP,1,A31681CCEVDIH3,0,PB,13.594,300,11.804
0.47,COMP,1,A31681CCEVDIH3,0,PB,6.048,300,3.102
0.32,COMP,1,A31681CCEVDIH3,0,PB,8.304,75,3.29
0.37,COMP,1,A31681CCEVDIH3,0,PB,7.836,300,4.55
0.18,COMP,1,A31681CCEVDIH3,0,PB,9.446,150,6.276
0.12,COMP,1,A2WAQLPXT615HQ,0,LL,5.644,75,2.335
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,11.804,150,6.797
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,10.064,75,3.066
0.02,COMP,1,A2WAQLPXT615HQ,1,LL,12.772,300,7.938
0.02,COMP,1,A2WAQLPXT615HQ,1,LL,9.195,75,5.675
0.02,COMP,1,A2WAQLPXT615HQ,1,LL,5.473,75,3.31
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,10.014,300,8.746
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,9.077,300,8.043
0.07,COMP,1,A2WAQLPXT615HQ,1,LL,11.959,300,9.961
0.02,COMP,1,A2WAQLPXT615HQ,1,LL,8.533,75,7.122
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,13.616,150,5.4
0.08,COMP,1,A2WAQLPXT615HQ,1,LL,8.235,75,4.101
0.02,COMP,1,A2WAQLPXT615HQ,1,LL,8.423,75,3.683
0.07,COMP,1,A2WAQLPXT615HQ,1,LL,6.984,150,3.005
0.07,COMP,1,A2WAQLPXT615HQ,1,LL,6.043,150,4.427
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,8.078,150,6.407
0.07,COMP,1,A2WAQLPXT615HQ,1,LL,8.467,150,6.134
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,8.944,150,4.915
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,10.322,300,9.173
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,13.605,300,5.488
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,7.16,75,4.104
0.02,COMP,1,A2WAQLPXT615HQ,1,LL,7.094,300,5.1
0.02,COMP,1,A2WAQLPXT615HQ,1,LL,8.992,150,4.922
0.02,COMP,1,A2WAQLPXT615HQ,1,LL,6.578,75,3.333
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,6.69,150,5.607
0.08,COMP,1,A2WAQLPXT615HQ,1,LL,8.772,300,6.903
0.03,COMP,1,A2WAQLPXT615HQ,1,LL,13.0,300,9.358
0.08,COMP,1,A2WAQLPXT615HQ,1,LL,8.194,150,6.474
0.07,COMP,1,A2WAQLPXT615HQ,1,LL,8.092,75,4.302
0.02,COMP,1,A2WAQLPXT615HQ,1,LL,14.032,300,12.361
0.17,COMP,1,AS7D4MNIH56ND,0,LL,224.252,150,222.644
0.12,COMP,1,AS7D4MNIH56ND,0,LL,4.372,75,2.012
0.27,COMP,1,AS7D4MNIH56ND,0,LL,6.839,150,5.807
0.18,COMP,1,AS7D4MNIH56ND,0,LL,15.016,75,4.543
0.22,COMP,1,AS7D4MNIH56ND,0,LL,3.445,75,2.447
0.17,COMP,1,AS7D4MNIH56ND,0,LL,4.781,75,3.284
0.12,COMP,1,AS7D4MNIH56ND,0,LL,12.005,75,10.94
0.02,COMP,1,AS7D4MNIH56ND,1,LL,8.356,150,7.276
0.22,COMP,1,AS7D4MNIH56ND,0,LL,4.97,300,3.578
0.02,COMP,1,AS7D4MNIH56ND,1,LL,5.05,75,3.506
0.38,COMP,1,AS7D4MNIH56ND,0,LL,4.325,300,3.524
0.18,COMP,1,AS7D4MNIH56ND,0,LL,4.389,150,2.605
0.03,COMP,1,AS7D4MNIH56ND,1,LL,5.069,75,2.371
0.02,COMP,1,AS7D4MNIH56ND,1,LL,16.149,300,14.518
0.03,COMP,1,AS7D4MNIH56ND,1,LL,5.695,300,2.8
0.22,COMP,1,AS7D4MNIH56ND,0,LL,173.221,75,172.341
0.47,COMP,0,AS7D4MNIH56ND,0,LL,5.338,300,2.763
0.02,COMP,1,AS7D4MNIH56ND,1,LL,4.756,300,4.1
0.17,COMP,1,AS7D4MNIH56ND,0,LL,14.39,150,13.279
0.08,COMP,1,AS7D4MNIH56ND,1,LL,4.125,75,1.597
0.18,COMP,1,AS7D4MNIH56ND,0,LL,4.513,150,3.57
0.28,COMP,1,AS7D4MNIH56ND,0,LL,11.886,300,2.901
0.02,COMP,1,AS7D4MNIH56ND,1,LL,6.325,150,3.253
0.07,COMP,1,AS7D4MNIH56ND,1,LL,9.76,300,8.472
0.03,COMP,1,AS7D4MNIH56ND,1,LL,4.965,150,3.781
0.18,COMP,1,AS7D4MNIH56ND,0,LL,11.226,300,8.988
0.07,COMP,1,AS7D4MNIH56ND,1,LL,4.468,300,3.574
0.02,COMP,1,AS7D4MNIH56ND,1,LL,4.703,75,3.212
0.02,COMP,1,AS7D4MNIH56ND,1,LL,4.424,150,3.361
0.18,COMP,1,AS7D4MNIH56ND,0,LL,8.998,150,6.839
0.03,COMP,1,A1E1ZAHNCSVLIT,1,PB,38.417,150,4.94
0.07,COMP,1,A1E1ZAHNCSVLIT,1,PB,11.747,300,3.318
0.07,COMP,1,A1E1ZAHNCSVLIT,1,PB,20.33,150,6.277
0.02,COMP,1,A1E1ZAHNCSVLIT,1,PB,11.17,300,3.555
0.03,COMP,1,A1E1ZAHNCSVLIT,1,PB,15.801,300,3.584
0.07,COMP,1,A1E1ZAHNCSVLIT,1,PB,22.325,75,7.56
0.12,COMP,1,A1E1ZAHNCSVLIT,0,PB,15.326,75,4.142
0.03,COMP,1,A1E1ZAHNCSVLIT,1,PB,7.077,150,4.851
0.03,COMP,1,A1E1ZAHNCSVLIT,1,PB,10.009,150,5.372
0.13,COMP,1,A1E1ZAHNCSVLIT,0,PB,5.23,75,2.772
0.02,COMP,1,A1E1ZAHNCSVLIT,1,PB,9.81,75,2.161
0.02,COMP,1,A1E1ZAHNCSVLIT,1,PB,9.341,75,3.173
0.02,COMP,1,A1E1ZAHNCSVLIT,1,PB,7.512,150,3.249
0.02,COMP,1,A1E1ZAHNCSVLIT,1,PB,10.774,300,3.9
0.03,COMP,1,A1E1ZAHNCSVLIT,1,PB,12.729,300,8.436
0.07,COMP,1,A1E1ZAHNCSVLIT,1,PB,8.243,150,3.735
0.02,COMP,1,A1E1ZAHNCSVLIT,1,PB,6.06,75,4.769
0.13,COMP,1,A1E1ZAHNCSVLIT,0,PB,5.816,150,2.381
0.02,COMP,1,A1E1ZAHNCSVLIT,1,PB,9.338,150,2.177
0.02,COMP,1,A1E1ZAHNCSVLIT,1,PB,7.984,300,5.001
0.23,COMP,1,A1E1ZAHNCSVLIT,0,PB,12.833,75,5.447
0.08,COMP,1,A1E1ZAHNCSVLIT,1,PB,12.79,300,2.667
0.03,COMP,1,A1E1ZAHNCSVLIT,1,PB,8.585,150,3.845
0.13,COMP,1,A1E1ZAHNCSVLIT,0,PB,7.019,75,4.207
0.02,COMP,1,A1E1ZAHNCSVLIT,1,PB,4.987,300,2.088
0.03,COMP,1,A1E1ZAHNCSVLIT,1,PB,6.326,75,2.809
0.13,COMP,1,A1E1ZAHNCSVLIT,0,PB,13.043,75,2.752
0.13,COMP,1,A1E1ZAHNCSVLIT,0,PB,5.2,300,2.608
0.02,COMP,1,A1E1ZAHNCSVLIT,1,PB,10.151,300,3.719
0.47,COMP,1,A1E1ZAHNCSVLIT,0,PB,8.472,150,3.915
0.03,COMP,1,ARR3UJTM2ZGK4,1,TM,27.808,300,7.92
0.03,COMP,1,ARR3UJTM2ZGK4,1,TM,18.033,300,9.409
0.02,COMP,1,ARR3UJTM2ZGK4,1,TM,17.639,300,3.439
0.17,COMP,1,ARR3UJTM2ZGK4,0,TM,9.384,300,2.832
0.13,COMP,1,ARR3UJTM2ZGK4,0,TM,16.66,300,2.38
0.07,COMP,1,ARR3UJTM2ZGK4,1,TM,15.892,150,5.744
0.07,COMP,1,ARR3UJTM2ZGK4,1,TM,21.677,150,5.302
0.03,COMP,1,ARR3UJTM2ZGK4,1,TM,16.387,75,13.899
0.03,COMP,1,ARR3UJTM2ZGK4,1,TM,13.684,75,3.013
0.13,COMP,1,ARR3UJTM2ZGK4,0,TM,19.251,150,3.533
0.08,COMP,1,ARR3UJTM2ZGK4,1,TM,17.266,75,4.083
0.02,COMP,1,ARR3UJTM2ZGK4,1,TM,10.368,150,3.432
0.02,COMP,1,ARR3UJTM2ZGK4,1,TM,12.55,150,3.471
0.07,COMP,1,ARR3UJTM2ZGK4,1,TM,21.08,75,6.618
0.03,COMP,1,ARR3UJTM2ZGK4,1,TM,10.697,150,2.146
0.03,COMP,1,ARR3UJTM2ZGK4,1,TM,8.327,75,2.184
0.03,COMP,1,ARR3UJTM2ZGK4,1,TM,17.656,75,4.096
0.08,COMP,1,ARR3UJTM2ZGK4,1,TM,15.481,150,3.905
0.07,COMP,1,ARR3UJTM2ZGK4,1,TM,17.677,75,4.397
0.03,COMP,1,ARR3UJTM2ZGK4,1,TM,11.505,300,4.01
0.02,COMP,1,ARR3UJTM2ZGK4,1,TM,11.539,75,5.036
0.13,COMP,1,ARR3UJTM2ZGK4,0,TM,9.772,75,3.461
0.03,COMP,1,ARR3UJTM2ZGK4,1,TM,8.689,150,4.699
0.13,COMP,1,ARR3UJTM2ZGK4,0,TM,11.159,300,2.583
0.02,COMP,1,ARR3UJTM2ZGK4,1,TM,14.976,300,4.52
0.12,COMP,1,ARR3UJTM2ZGK4,0,TM,11.494,300,4.903
0.02,COMP,1,ARR3UJTM2ZGK4,1,TM,12.579,75,4.252
0.13,COMP,1,ARR3UJTM2ZGK4,0,TM,17.796,150,4.957
0.02,COMP,1,ARR3UJTM2ZGK4,1,TM,14.812,150,3.148
0.02,COMP,1,ARR3UJTM2ZGK4,1,TM,11.457,300,3.537
0.02,COMP,1,AEXF5EUX32U0M,1,TM,7.265,75,5.688
0.28,COMP,1,AEXF5EUX32U0M,0,TM,5.833,300,4.754
0.03,COMP,1,AEXF5EUX32U0M,1,TM,5.762,75,4.619
0.13,COMP,1,AEXF5EUX32U0M,0,TM,5.005,300,3.578
0.22,COMP,1,AEXF5EUX32U0M,0,TM,4.873,300,3.553
0.23,COMP,1,AEXF5EUX32U0M,0,TM,3.811,75,2.349
0.13,COMP,1,AEXF5EUX32U0M,0,TM,5.284,300,3.735
0.18,COMP,1,AEXF5EUX32U0M,0,TM,4.522,150,2.62
0.07,COMP,0,AEXF5EUX32U0M,1,TM,3.911,150,2.544
0.02,COMP,0,AEXF5EUX32U0M,1,TM,4.599,300,2.887
0.03,COMP,1,AEXF5EUX32U0M,1,TM,5.211,75,3.413
0.13,COMP,1,AEXF5EUX32U0M,0,TM,4.497,75,2.626
0.22,COMP,1,AEXF5EUX32U0M,0,TM,3.9,150,3.037
0.02,COMP,1,AEXF5EUX32U0M,1,TM,6.454,75,4.255
0.03,COMP,1,AEXF5EUX32U0M,1,TM,5.662,300,4.113
0.02,COMP,1,AEXF5EUX32U0M,1,TM,4.681,150,3.28
0.12,COMP,1,AEXF5EUX32U0M,0,TM,5.487,300,3.266
0.03,COMP,1,AEXF5EUX32U0M,1,TM,5.644,150,3.508
0.03,COMP,1,AEXF5EUX32U0M,1,TM,5.8,150,3.145
0.17,COMP,1,AEXF5EUX32U0M,0,TM,5.255,75,2.008
0.17,COMP,1,AEXF5EUX32U0M,0,TM,5.014,300,1.854
0.12,COMP,1,AEXF5EUX32U0M,0,TM,4.84,150,2.273
0.07,COMP,1,AEXF5EUX32U0M,1,TM,5.493,300,3.789
0.03,COMP,1,AEXF5EUX32U0M,1,TM,3.986,150,2.316
0.17,COMP,1,AEXF5EUX32U0M,0,TM,3.911,75,2.471
0.13,COMP,1,AEXF5EUX32U0M,0,TM,4.017,150,2.305
0.07,COMP,1,AEXF5EUX32U0M,1,TM,5.642,75,2.867
0.12,COMP,1,AEXF5EUX32U0M,0,TM,4.249,75,3.346
0.17,COMP,1,AEXF5EUX32U0M,0,TM,4.009,150,2.703
0.23,COMP,1,AEXF5EUX32U0M,0,TM,6.17,300,2.131
0.47,COMP,1,A23XJ8I86R0O3B,0,WB,18.188,300,8.317
0.32,COMP,1,A23XJ8I86R0O3B,0,WB,16.37,300,3.907
0.13,COMP,1,A23XJ8I86R0O3B,0,WB,13.673,300,3.518
0.08,COMP,1,A23XJ8I86R0O3B,1,WB,11.115,75,4.074
0.07,COMP,1,A23XJ8I86R0O3B,1,WB,9.687,75,3.528
0.02,COMP,1,A23XJ8I86R0O3B,1,WB,8.718,150,4.87
0.12,COMP,1,A23XJ8I86R0O3B,0,WB,15.578,300,4.872
0.07,COMP,1,A23XJ8I86R0O3B,1,WB,6.474,75,2.411
0.18,COMP,1,A23XJ8I86R0O3B,0,WB,12.524,75,2.307
0.07,COMP,1,A23XJ8I86R0O3B,1,WB,8.179,150,3.02
0.03,COMP,1,A23XJ8I86R0O3B,1,WB,8.076,150,3.141
0.12,COMP,1,A23XJ8I86R0O3B,0,WB,8.666,75,3.824
0.02,COMP,1,A23XJ8I86R0O3B,1,WB,9.765,300,2.118
0.07,COMP,1,A23XJ8I86R0O3B,1,WB,15.686,300,11.238
0.03,COMP,1,A23XJ8I86R0O3B,1,WB,7.844,150,2.052
0.03,COMP,1,A23XJ8I86R0O3B,1,WB,8.426,75,2.474
0.08,COMP,1,A23XJ8I86R0O3B,1,WB,8.645,150,2.605
0.07,COMP,1,A23XJ8I86R0O3B,1,WB,6.496,300,3.137
0.12,COMP,1,A23XJ8I86R0O3B,0,WB,7.61,300,3.741
0.02,COMP,1,A23XJ8I86R0O3B,1,WB,10.147,75,2.284
0.02,COMP,1,A23XJ8I86R0O3B,1,WB,5.374,150,2.942
0.02,COMP,1,A23XJ8I86R0O3B,1,WB,6.766,75,2.317
0.12,COMP,1,A23XJ8I86R0O3B,0,WB,3.781,150,2.662
0.03,COMP,1,A23XJ8I86R0O3B,1,WB,4.537,300,2.961
0.03,COMP,1,A23XJ8I86R0O3B,1,WB,5.976,75,3.217
0.03,COMP,1,A23XJ8I86R0O3B,1,WB,6.444,75,2.774
0.13,COMP,1,A23XJ8I86R0O3B,0,WB,11.315,150,2.739
0.13,COMP,1,A23XJ8I86R0O3B,0,WB,6.514,300,5.242
0.03,COMP,1,A23XJ8I86R0O3B,1,WB,6.789,150,2.982
0.17,COMP,1,A23XJ8I86R0O3B,0,WB,7.351,150,5.28
0.03,COMP,1,A321YWMP74ULKH,1,LL,7.334,75,4.206
0.03,COMP,1,A321YWMP74ULKH,1,LL,7.037,300,5.765
0.03,COMP,1,A321YWMP74ULKH,1,LL,10.904,300,9.472
0.07,COMP,1,A321YWMP74ULKH,1,LL,8.609,150,6.985
0.12,COMP,1,A321YWMP74ULKH,0,LL,8.387,300,5.723
0.17,COMP,1,A321YWMP74ULKH,0,LL,6.28,300,4.736
0.22,COMP,1,A321YWMP74ULKH,0,LL,6.678,75,4.424
0.02,COMP,1,A321YWMP74ULKH,1,LL,11.145,300,8.89
0.08,COMP,1,A321YWMP74ULKH,1,LL,9.794,300,7.922
0.02,COMP,1,A321YWMP74ULKH,1,LL,9.657,300,8.305
0.03,COMP,1,A321YWMP74ULKH,1,LL,9.521,150,8.49
0.07,COMP,1,A321YWMP74ULKH,1,LL,3.355,75,1.98
0.02,COMP,0,A321YWMP74ULKH,1,LL,10.066,75,8.627
0.02,COMP,1,A321YWMP74ULKH,1,LL,4.886,75,2.039
0.12,COMP,1,A321YWMP74ULKH,0,LL,9.902,150,6.334
0.07,COMP,1,A321YWMP74ULKH,1,LL,6.495,150,3.776
0.08,COMP,1,A321YWMP74ULKH,1,LL,9.082,150,6.898
0.02,COMP,1,A321YWMP74ULKH,1,LL,9.087,300,5.936
0.13,COMP,1,A321YWMP74ULKH,0,LL,5.935,75,4.567
0.02,COMP,1,A321YWMP74ULKH,1,LL,6.264,150,3.721
0.07,COMP,1,A321YWMP74ULKH,1,LL,7.863,75,4.408
0.13,COMP,1,A321YWMP74ULKH,0,LL,7.326,75,3.334
0.23,COMP,1,A321YWMP74ULKH,0,LL,7.373,75,4.958
0.18,COMP,1,A321YWMP74ULKH,0,LL,15.298,300,12.411
0.08,COMP,1,A321YWMP74ULKH,1,LL,6.585,150,4.299
0.33,COMP,1,A321YWMP74ULKH,0,LL,9.166,300,7.991
0.42,COMP,1,A321YWMP74ULKH,0,LL,11.273,150,8.88
0.57,COMP,1,A321YWMP74ULKH,0,LL,4.86,150,3.621
0.22,COMP,1,A321YWMP74ULKH,0,LL,5.876,75,4.477
0.18,COMP,1,A321YWMP74ULKH,0,LL,9.487,150,4.03
0.03,COMP,1,AVD6HMIO1HLFI,1,LL,16.634,300,10.01
0.12,COMP,1,AVD6HMIO1HLFI,0,LL,18.65,75,9.69
0.08,COMP,1,AVD6HMIO1HLFI,1,LL,11.96,150,4.33
0.02,COMP,1,AVD6HMIO1HLFI,1,LL,9.512,75,4.928
0.08,COMP,1,AVD6HMIO1HLFI,1,LL,14.532,300,5.624
0.02,COMP,1,AVD6HMIO1HLFI,1,LL,9.814,75,5.426
0.03,COMP,1,AVD6HMIO1HLFI,1,LL,12.938,75,7.112
0.07,COMP,1,AVD6HMIO1HLFI,1,LL,12.32,300,5.4
0.08,COMP,1,AVD6HMIO1HLFI,1,LL,11.244,150,5.802
0.03,COMP,1,AVD6HMIO1HLFI,1,LL,9.392,75,4.796
0.02,COMP,1,AVD6HMIO1HLFI,1,LL,16.66,300,6.42
0.02,COMP,1,AVD6HMIO1HLFI,1,LL,10.908,300,5.7
0.03,COMP,1,AVD6HMIO1HLFI,1,LL,8.514,300,3.964
0.02,COMP,1,AVD6HMIO1HLFI,1,LL,9.596,150,5.73
0.07,COMP,1,AVD6HMIO1HLFI,1,LL,10.038,75,5.706
0.02,COMP,1,AVD6HMIO1HLFI,1,LL,10.968,75,5.13
0.02,COMP,1,AVD6HMIO1HLFI,1,LL,11.128,150,4.676
0.03,COMP,1,AVD6HMIO1HLFI,1,LL,9.894,150,4.05
0.07,COMP,1,AVD6HMIO1HLFI,1,LL,9.34,150,4.732
0.08,COMP,1,AVD6HMIO1HLFI,1,LL,12.246,150,5.614
0.12,COMP,1,AVD6HMIO1HLFI,0,LL,11.254,300,4.27
0.07,COMP,1,AVD6HMIO1HLFI,1,LL,7.916,75,3.294
0.08,COMP,1,AVD6HMIO1HLFI,1,LL,11.24,75,4.242
0.07,COMP,1,AVD6HMIO1HLFI,1,LL,13.232,300,6.95
0.07,COMP,1,AVD6HMIO1HLFI,1,LL,11.692,150,6.614
0.03,COMP,1,AVD6HMIO1HLFI,1,LL,7.784,150,4.032
0.03,COMP,1,AVD6HMIO1HLFI,1,LL,10.232,75,4.528
0.02,COMP,1,AVD6HMIO1HLFI,1,LL,11.776,300,6.378
0.03,COMP,1,AVD6HMIO1HLFI,1,LL,11.412,150,6.098
0.08,COMP,1,AVD6HMIO1HLFI,1,LL,12.472,300,6.386
0.03,COMP,1,A3PP1JY915TWIQ,1,LL,10.752,150,2.629
0.13,COMP,1,A3PP1JY915TWIQ,0,LL,18.462,300,10.917
0.02,COMP,1,A3PP1JY915TWIQ,1,LL,9.489,300,5.66
0.07,COMP,1,A3PP1JY915TWIQ,1,LL,8.129,150,4.557
0.07,COMP,1,A3PP1JY915TWIQ,1,LL,11.504,150,3.937
0.02,COMP,1,A3PP1JY915TWIQ,1,LL,7.594,150,3.3
0.07,COMP,1,A3PP1JY915TWIQ,1,LL,9.443,300,5.686
0.03,COMP,1,A3PP1JY915TWIQ,1,LL,8.559,150,4.367
0.13,COMP,1,A3PP1JY915TWIQ,0,LL,12.342,150,5.541
0.02,COMP,1,A3PP1JY915TWIQ,1,LL,10.573,150,5.609
0.17,COMP,1,A3PP1JY915TWIQ,0,LL,7.928,75,3.669
0.02,COMP,1,A3PP1JY915TWIQ,1,LL,7.073,150,3.248
0.03,COMP,1,A3PP1JY915TWIQ,1,LL,4.982,75,2.441
0.03,COMP,1,A3PP1JY915TWIQ,1,LL,4.596,75,2.476
0.07,COMP,1,A3PP1JY915TWIQ,1,LL,10.314,300,3.433
0.03,COMP,1,A3PP1JY915TWIQ,1,LL,6.581,300,5.209
0.17,COMP,1,A3PP1JY915TWIQ,0,LL,10.796,300,5.441
0.07,COMP,1,A3PP1JY915TWIQ,1,LL,10.062,150,3.934
0.08,COMP,1,A3PP1JY915TWIQ,1,LL,6.934,300,3.52
0.07,COMP,1,A3PP1JY915TWIQ,1,LL,9.266,75,3.667
0.02,COMP,1,A3PP1JY915TWIQ,1,LL,7.042,75,2.711
0.07,COMP,1,A3PP1JY915TWIQ,1,LL,7.798,300,5.276
0.12,COMP,1,A3PP1JY915TWIQ,0,LL,6.425,75,4.265
0.12,COMP,1,A3PP1JY915TWIQ,0,LL,9.231,300,2.18
0.02,COMP,1,A3PP1JY915TWIQ,1,LL,13.092,300,6.993
0.08,COMP,1,A3PP1JY915TWIQ,1,LL,8.773,75,5.091
0.18,COMP,1,A3PP1JY915TWIQ,0,LL,7.05,75,4.827
0.12,COMP,1,A3PP1JY915TWIQ,0,LL,5.359,75,3.357
0.02,COMP,1,A3PP1JY915TWIQ,1,LL,5.37,150,3.967
0.03,COMP,1,A3PP1JY915TWIQ,1,LL,4.454,75,2.568
0.07,COMP,1,ACJTRTT2SO4E0,1,WB,9.266,75,2.673
0.18,COMP,1,ACJTRTT2SO4E0,0,WB,6.51,300,3.55
0.02,COMP,1,ACJTRTT2SO4E0,1,WB,6.938,75,3.115
0.07,COMP,1,ACJTRTT2SO4E0,1,WB,11.538,75,7.868
0.12,COMP,1,ACJTRTT2SO4E0,0,WB,8.532,300,7.094
0.03,COMP,1,ACJTRTT2SO4E0,1,WB,6.482,300,2.566
0.02,COMP,1,ACJTRTT2SO4E0,1,WB,5.84,150,2.584
0.02,COMP,1,ACJTRTT2SO4E0,1,WB,6.729,150,2.536
0.02,COMP,1,ACJTRTT2SO4E0,1,WB,5.354,300,3.249
0.02,COMP,1,ACJTRTT2SO4E0,1,WB,6.907,75,4.16
0.02,COMP,1,ACJTRTT2SO4E0,1,WB,3.79,150,2.022
0.02,COMP,1,ACJTRTT2SO4E0,1,WB,7.254,300,2.56
0.13,COMP,1,ACJTRTT2SO4E0,0,WB,7.215,75,2.624
0.18,COMP,1,ACJTRTT2SO4E0,0,WB,8.466,300,3.287
0.03,COMP,1,ACJTRTT2SO4E0,1,WB,5.259,150,3.44
0.22,COMP,1,ACJTRTT2SO4E0,0,WB,4.136,300,2.677
