workerId,chart,data_size,true_percentage,error,responseTime
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,75,17,18,3676
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,150,8,3,5437
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,300,17,2,3331
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,150,83,2,5797
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,300,47,13,12903
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,150,38,17,7378
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,75,47,3,7148
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,75,8,3,3851
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,150,62,18,3681
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,300,38,22,4545
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,75,83,7,3810
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,75,92,7,6618
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,150,77,3,4353
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,75,77,3,11512
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,75,23,3,3804
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,150,92,2,4539
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,75,53,12,4907
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,150,47,8,3590
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,300,92,2,5348
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,300,8,2,4663
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,300,53,27,6824
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,150,53,7,5993
c908fd1b71fa2305c7c8d40a79ab49d9d3066bd4,WB,150,23,7,4877
6a91e3fe114f10febfa742743803896d312a66d1,PB,300,47,2,6216
6a91e3fe114f10febfa742743803896d312a66d1,PB,300,23,3,3258
6a91e3fe114f10febfa742743803896d312a66d1,PB,300,8,3,3157
6a91e3fe114f10febfa742743803896d312a66d1,PB,75,8,2,2715
6a91e3fe114f10febfa742743803896d312a66d1,PB,150,53,8,4822
6a91e3fe114f10febfa742743803896d312a66d1,PB,150,62,3,2657
6a91e3fe114f10febfa742743803896d312a66d1,PB,75,92,7,2692
6a91e3fe114f10febfa742743803896d312a66d1,PB,75,53,8,2870
6a91e3fe114f10febfa742743803896d312a66d1,PB,300,53,3,2933
6a91e3fe114f10febfa742743803896d312a66d1,PB,150,92,82,3673
6a91e3fe114f10febfa742743803896d312a66d1,PB,75,62,17,4557
6a91e3fe114f10febfa742743803896d312a66d1,PB,150,77,2,3022
6a91e3fe114f10febfa742743803896d312a66d1,PB,75,83,3,3489
6a91e3fe114f10febfa742743803896d312a66d1,PB,75,38,8,3464
6a91e3fe114f10febfa742743803896d312a66d1,PB,75,47,7,5941
6a91e3fe114f10febfa742743803896d312a66d1,PB,150,17,3,2964
6a91e3fe114f10febfa742743803896d312a66d1,PB,300,83,3,3106
6a91e3fe114f10febfa742743803896d312a66d1,PB,75,23,2,3314
6a91e3fe114f10febfa742743803896d312a66d1,PB,150,83,3,2689
6a91e3fe114f10febfa742743803896d312a66d1,PB,75,17,3,2510
6a91e3fe114f10febfa742743803896d312a66d1,PB,150,8,2,3806
6a91e3fe114f10febfa742743803896d312a66d1,PB,300,38,3,3005
6a91e3fe114f10febfa742743803896d312a66d1,PB,300,17,3,2426
6a91e3fe114f10febfa742743803896d312a66d1,PB,300,62,2,2884
6a91e3fe114f10febfa742743803896d312a66d1,PB,300,92,7,2563
6a91e3fe114f10febfa742743803896d312a66d1,PB,150,47,7,4598
6a91e3fe114f10febfa742743803896d312a66d1,PB,75,77,7,2365
6a91e3fe114f10febfa742743803896d312a66d1,PB,150,38,3,2265
6a91e3fe114f10febfa742743803896d312a66d1,PB,150,23,2,2345
6a91e3fe114f10febfa742743803896d312a66d1,PB,300,77,7,2767
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,300,53,27,9280
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,150,23,3,6473
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,150,38,12,4585
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,300,77,3,3385
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,150,62,8,3566
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,75,77,2,3204
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,300,62,18,3872
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,150,8,3,4562
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,75,62,3,3304
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,300,92,2,3637
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,75,23,3,3273
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,150,53,7,4660
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,300,8,7,4262
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,150,47,13,2784
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,75,38,27,2487
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,75,17,13,3134
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,150,83,13,3113
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,75,53,3,4559
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,300,38,3,4119
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,300,23,3,4420
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,150,77,2,7852
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,300,47,18,3763
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,150,17,2,6010
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,75,8,3,3446
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,75,47,3,3326
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,300,17,2,4357
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,300,83,7,3509
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,150,92,3,3423
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,75,92,3,4621
a1d691bc46d99c8baa311396afab61245a7a4b1f,WB,75,83,8,3305
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,150,8,2,7220
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,300,23,3,4493
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,150,47,13,4926
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,150,92,2,5036
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,300,62,18,4973
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,300,38,13,7420
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,75,23,3,4532
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,75,62,33,8148
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,300,77,3,5033
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,150,23,3,4341
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,75,77,3,3189
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,75,38,3,5719
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,300,92,12,4451
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,75,8,3,5930
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,300,8,3,3392
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,300,17,7,4189
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,150,77,8,4465
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,75,53,13,5265
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,75,47,18,3992
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,150,53,12,5599
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,300,83,3,5060
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,75,92,2,5974
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,150,38,27,4107
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,75,17,2,6100
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,150,17,7,4849
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,75,83,7,8173
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,300,47,12,7012
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,150,62,8,3989
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,300,53,27,5290
b8cdbe3e474f578da0890c49ad803c97d802b387,TM,150,83,8,4858
77c4f76020a381b799406593ff82a472aea78812,TM,75,77,18,10188
77c4f76020a381b799406593ff82a472aea78812,TM,300,38,8,10728
77c4f76020a381b799406593ff82a472aea78812,TM,300,47,23,9243
77c4f76020a381b799406593ff82a472aea78812,TM,150,92,3,8584
77c4f76020a381b799406593ff82a472aea78812,TM,300,92,3,6103
77c4f76020a381b799406593ff82a472aea78812,TM,75,92,3,6496
77c4f76020a381b799406593ff82a472aea78812,TM,150,8,2,8097
77c4f76020a381b799406593ff82a472aea78812,TM,300,8,3,5707
77c4f76020a381b799406593ff82a472aea78812,TM,150,38,22,6297
77c4f76020a381b799406593ff82a472aea78812,TM,75,23,22,9868
77c4f76020a381b799406593ff82a472aea78812,TM,150,17,13,8276
77c4f76020a381b799406593ff82a472aea78812,TM,150,53,18,8569
77c4f76020a381b799406593ff82a472aea78812,TM,75,62,18,8710
77c4f76020a381b799406593ff82a472aea78812,TM,150,83,3,10408
77c4f76020a381b799406593ff82a472aea78812,TM,75,38,2,10449
77c4f76020a381b799406593ff82a472aea78812,TM,150,23,7,7189
77c4f76020a381b799406593ff82a472aea78812,TM,300,77,13,6750
77c4f76020a381b799406593ff82a472aea78812,TM,150,47,13,10526
77c4f76020a381b799406593ff82a472aea78812,TM,75,17,13,4881
77c4f76020a381b799406593ff82a472aea78812,TM,150,77,13,4811
77c4f76020a381b799406593ff82a472aea78812,TM,75,8,2,5578
77c4f76020a381b799406593ff82a472aea78812,TM,300,62,23,9905
77c4f76020a381b799406593ff82a472aea78812,TM,75,53,12,5443
77c4f76020a381b799406593ff82a472aea78812,TM,300,83,2,5894
77c4f76020a381b799406593ff82a472aea78812,TM,300,17,12,4921
77c4f76020a381b799406593ff82a472aea78812,TM,300,23,7,5188
77c4f76020a381b799406593ff82a472aea78812,TM,75,83,3,5652
77c4f76020a381b799406593ff82a472aea78812,TM,75,47,13,6396
77c4f76020a381b799406593ff82a472aea78812,TM,150,62,28,6181
77c4f76020a381b799406593ff82a472aea78812,TM,300,53,37,5440
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,75,92,2,7549
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,300,53,27,10946
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,300,92,2,3672
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,75,23,47,5558
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,75,47,3,4747
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,150,62,13,3630
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,75,8,12,5479
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,150,83,23,3578
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,150,17,8,10087
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,300,17,3,5061
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,300,83,3,4239
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,150,38,12,3681
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,75,17,2,4381
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,75,38,12,5885
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,150,47,27,3291
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,150,23,18,3818
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,75,62,33,7746
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,300,8,3,3149
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,75,83,68,4059
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,150,53,37,2600
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,300,77,32,4266
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,300,62,47,8861
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,150,77,2,4333
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,300,47,3,3047
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,75,53,17,10885
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,300,23,52,4346
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,75,77,2,6309
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,150,8,27,4586
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,300,38,3,4915
7daf9e1bd6875dc26c9af6ba2341a0890f61ae68,PB,150,92,3,5083
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,75,53,13,28140
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,75,77,7,7817
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,150,53,8,7621
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,75,47,12,8326
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,150,17,3,6333
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,300,23,18,8411
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,150,83,7,7082
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,75,38,8,6433
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,300,53,17,4826
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,150,23,3,8276
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,75,83,7,9310
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,75,17,3,7141
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,300,17,12,4887
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,75,62,12,6208
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,75,23,7,4901
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,300,8,3,10009
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,150,8,2,4163
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,75,8,7,3690
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,300,62,2,5952
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,300,92,3,4953
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,150,77,3,6446
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,300,77,13,4800
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,150,62,8,5871
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,300,38,2,5602
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,300,47,13,4189
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,300,83,3,4766
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,75,92,12,7554
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,150,92,2,8245
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,150,38,2,4252
8238075fa2c028bf9015a5edf7c394cf34a6f28c,WB,150,47,3,6773
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,75,62,22,12115
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,150,62,3,5485
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,150,53,8,7687
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,300,38,3,8376
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,300,62,3,5883
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,300,92,2,6384
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,150,77,2,23148
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,75,77,7,6054
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,300,23,3,9760
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,75,17,7,8741
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,150,23,13,4077
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,75,38,13,6786
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,75,8,3,4341
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,300,53,3,3147
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,300,83,3,7352
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,300,47,7,2864
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,150,83,3,7416
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,150,47,12,5966
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,300,77,7,3611
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,150,8,3,5430
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,75,53,13,6366
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,150,38,13,5656
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,150,92,3,3570
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,150,17,7,4134
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,75,92,2,4260
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,75,23,3,5842
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,300,8,3,6026
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,75,47,17,12744
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,300,17,7,5631
cb85080de8d08aca851043b3ad03039efb9dc07f,PB,75,83,8,4716
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,300,8,82,8864
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,150,77,12,4433
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,150,53,17,4464
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,75,92,2,5800
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,150,8,32,5433
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,300,23,52,7083
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,75,8,22,4611
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,75,53,22,2861
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,75,23,17,5175
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,300,62,32,4588
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,150,83,73,5408
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,150,62,42,3092
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,75,62,3,4680
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,150,92,2,4188
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,300,77,2,5440
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,150,23,57,5341
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,300,92,37,4885
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,150,17,23,4021
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,300,83,33,4536
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,300,53,23,3988
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,75,47,13,3231
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,75,77,8,4620
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,75,17,28,2797
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,300,17,18,4882
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,300,38,52,3714
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,300,47,23,3945
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,75,38,37,3099
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,150,38,57,3101
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,75,83,2,3598
1af07bfe9bcc82921a52f3ee9a53ceb0b92689c4,PB,150,47,28,3573
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,75,77,3,8435
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,300,8,2,10894
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,75,47,2,8939
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,150,77,2,5597
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,300,23,3,6956
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,300,62,12,6891
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,75,38,13,5909
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,75,92,2,9437
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,75,62,13,6748
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,300,53,27,5638
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,300,83,3,6168
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,150,83,12,5141
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,150,38,2,5971
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,150,62,2,6239
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,75,83,12,4201
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,300,47,7,4488
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,150,23,2,7470
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,150,53,18,5161
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,75,23,7,4283
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,75,17,2,5671
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,150,47,23,8353
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,300,77,18,5505
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,150,17,8,5918
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,75,53,7,4232
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,75,8,3,8030
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,300,92,3,4273
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,300,38,2,6250
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,150,8,2,4999
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,300,17,2,9756
5d2dcfa94f279072d62c9a81bae5ef4cbd3ecc30,TM,150,92,3,6618
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,75,92,3,7975
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,150,77,8,13287
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,300,8,3,6668
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,75,53,7,5157
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,300,77,8,4137
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,150,62,3,3367
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,150,47,23,4761
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,75,62,2,4892
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,150,53,13,5386
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,150,38,3,4038
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,75,47,17,3710
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,300,62,37,5323
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,150,83,12,4288
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,300,23,27,4538
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,300,17,13,4802
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,75,23,12,3102
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,150,23,7,3425
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,300,83,12,2972
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,150,17,13,3883
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,75,38,8,4489
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,75,83,12,4439
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,150,8,7,5040
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,300,92,3,4075
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,75,8,2,4691
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,75,77,8,3436
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,150,92,3,6324
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,300,53,22,3835
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,75,17,43,3647
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,300,47,12,2952
ca3d6b18c07c57a546f1055ca3d6b418555e2c39,WB,300,38,2,3445
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,150,47,3,12934
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,150,92,2,5512
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,150,8,2,9224
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,75,23,3,4753
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,75,47,17,8945
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,300,38,18,7402
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,75,92,2,7713
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,75,17,7,5853
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,75,62,8,6141
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,75,53,23,5522
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,300,77,13,4687
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,75,83,3,5802
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,300,92,12,17477
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,300,17,2,9382
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,300,53,13,5799
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,300,8,2,7360
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,150,17,3,6758
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,150,53,23,5557
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,150,62,7,9669
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,300,23,3,7336
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,75,8,3,6539
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,300,62,17,21727
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,150,83,2,5085
6b7d3bcaa0aa04507ced93c16f2ccd7a7d3c74f2,TM,300,83,7,6200
